2.498400000000000000e+04,1.935888888888888914e+03,1.217444137931034347e+05,2.061131578947368325e+03,2.793400000000000000e+04,2.979809523809523853e+03,4.434792105263158010e+04,3.072878787878787989e+03,2.970000000000000000e+03,1.986148571428571086e+04,1.640390000000000000e+05,3.666944444444444525e+04,3.531033333333333576e+04,2.473000000000000000e+03,4.005568000000000029e+04,7.768038888888889051e+04,2.633842857142857247e+04,2.865225000000000000e+04
2.815717142857142971e+04,4.028400000000000091e+03,1.077327307692307659e+05,2.997400000000000091e+03,4.105889285714285506e+04,3.427480000000000018e+03,4.708765384615383664e+04,3.747449999999999818e+03,3.091052631578947512e+03,3.854400000000000000e+04,2.201865263157894660e+05,5.793841666666666424e+04,5.523994444444444525e+04,3.442375000000000000e+03,2.582621052631579005e+04,6.661207692307692196e+04,3.877733333333333576e+04,4.685282608695652016e+04
2.850958974358974228e+04,1.897750000000000000e+03,4.312122222222221899e+04,3.211034482758620470e+03,2.992451851851851825e+04,3.505142857142857338e+03,4.204669230769230489e+04,4.054678571428571104e+03,3.998090909090909008e+03,4.121520689655172464e+04,9.580775000000000000e+04,2.379761538461538294e+04,2.961638888888889051e+04,3.932884615384615245e+03,1.528823999999999978e+04,2.755093333333333430e+04,1.981075000000000000e+04,3.150113793103447824e+04
2.239325641025641016e+04,2.608038461538461434e+03,1.514248333333333430e+05,3.315060606060606005e+03,2.976900000000000000e+04,3.415032258064516100e+03,3.431821875000000000e+04,2.644960000000000036e+03,3.901482758620689765e+03,3.307126470588234952e+04,1.996399047619047633e+05,3.786796153846153902e+04,4.666465384615383664e+04,2.430170731707316918e+03,2.799350000000000000e+04,1.596766315789473592e+05,6.229441666666666424e+04,3.166495833333333212e+04
3.182511111111110949e+04,2.692166666666666515e+03,1.799542916666666570e+05,4.324333333333333030e+03,4.914214285714285506e+04,4.327923076923077133e+03,2.290229166666666788e+04,4.750619047619047706e+03,3.742863636363636942e+03,3.330389473684210679e+04,1.179015714285714348e+05,4.435395652173912822e+04,5.454416000000000349e+04,4.380941176470588289e+03,3.387690909090908826e+04,1.885575714285714494e+05,4.369390909090908826e+04,6.218925000000000000e+04
2.766905714285714566e+04,2.487585365853658459e+03,9.978977777777778101e+04,3.033500000000000000e+03,2.621541935483870839e+04,4.176750000000000000e+03,3.123214285714285870e+04,4.328918918918919189e+03,5.956476190476190823e+03,1.770866666666666788e+04,1.138185416666666861e+05,3.251074074074074088e+04,5.190827999999999884e+04,3.096937500000000000e+03,3.871236000000000058e+04,1.394159333333333198e+05,4.099090476190476329e+04,4.233500000000000000e+04
1.517470175438596561e+04,1.929613636363636488e+03,1.407634444444444380e+05,3.056205882352940989e+03,4.162695121951219335e+04,2.564473684210526244e+03,2.596020000000000073e+04,3.270379310344826990e+03,2.927111111111111313e+03,4.858000000000000000e+04,1.980142173913043516e+05,2.405396774193548481e+04,4.219619999999999709e+04,3.664750000000000000e+03,3.253048387096774240e+04,1.580958750000000000e+05,3.148737500000000000e+04,2.452270588235294053e+04
1.817368965517241304e+04,3.076750000000000000e+03,1.378810476190476329e+05,4.124416666666666970e+03,3.967336666666666861e+04,3.386880000000000109e+03,2.894294444444444525e+04,4.665909090909090992e+03,4.035800000000000182e+03,4.253740909090908826e+04,2.745316666666666861e+05,2.988400000000000000e+04,3.475988888888889051e+04,4.696407407407407845e+03,4.432209090909091174e+04,1.236486000000000058e+05,4.906440000000000146e+04,4.296325000000000000e+04
1.535157142857142935e+04,2.038333333333333258e+03,6.956200000000000000e+04,3.331639999999999873e+03,2.751682142857142753e+04,3.325057142857142935e+03,2.373475000000000000e+04,4.427444444444444343e+03,4.262363636363636033e+03,3.607465625000000000e+04,1.523227391304347839e+05,2.353931818181818016e+04,2.737936842105262986e+04,4.236409090909090992e+03,3.393829411764705583e+04,1.157244761904761835e+05,3.781540000000000146e+04,3.845308333333333576e+04
2.509812195121951299e+04,2.183333333333333485e+03,2.169838095238095266e+05,3.967107142857142208e+03,3.570444000000000233e+04,3.113952380952380736e+03,5.106134782608695969e+04,2.757900000000000091e+03,3.267923076923077133e+03,5.117991666666666424e+04,1.915113076923076878e+05,4.513026086956521613e+04,4.830815384615383664e+04,3.901517241379310235e+03,4.521845833333333576e+04,1.089205000000000000e+05,3.845438888888889051e+04,5.690888888888889051e+04
4.130286956521739194e+04,3.085000000000000000e+03,1.712093478260869742e+05,4.909476190476190823e+03,2.996053846153846098e+04,4.081304347826086996e+03,3.087286666666666497e+04,3.878590909090909008e+03,4.246821428571428442e+03,4.606724137931034784e+04,2.226006111111111240e+05,4.067559375000000000e+04,4.048123333333332994e+04,5.600479999999999563e+03,4.860504545454545587e+04,1.364107142857142899e+05,4.639541666666666424e+04,7.060947058823530097e+04
2.950502941176470267e+04,2.966000000000000000e+03,9.649525925925925549e+04,4.997500000000000000e+03,2.176066666666666788e+04,3.305900000000000091e+03,2.743910526315789321e+04,4.305250000000000000e+03,4.222135135135134988e+03,3.062771428571428623e+04,1.303442727272727207e+05,4.318134999999999854e+04,2.499667857142857247e+04,4.692166666666666970e+03,4.292034999999999854e+04,1.001929230769230780e+05,4.352282352941176214e+04,4.215944999999999709e+04
