4.796450696352880239e-02,2.357464868398129881e-02,4.969021107038230217e-02,1.113522849274144050e-01
nan,2.206790794797049843e-02,2.433414273979880166e-02,3.568354170936659936e-02
nan,8.734109863334000093e-03,3.101589939928850112e-02,4.061175473297540250e-02
nan,9.326975514941299172e-03,3.725778819266659797e-02,1.267581787872472943e-01
nan,3.127383589616099940e-03,7.917913336669130109e-02,7.731795758316810374e-02
nan,5.439275968280399796e-03,3.222425321155390071e-02,7.938599380723360133e-02
nan,nan,nan,2.899367051855290117e-02
nan,nan,nan,5.909070518571680336e-02
nan,nan,nan,7.568814587744519817e-02
nan,nan,nan,1.182374416445109919e-02
nan,nan,nan,nan
nan,nan,nan,nan
