1.838100000000000000e+04,1.321440000000000000e+05,5.117540000000000000e+05,2.280300000000000000e+04
nan,7.185200000000000000e+04,1.892530000000000000e+05,3.516000000000000000e+04
nan,2.299340000000000000e+05,2.169900000000000000e+05,1.827300000000000000e+04
nan,3.965000000000000000e+04,3.876230000000000000e+05,5.635900000000000000e+04
nan,3.343200000000000000e+04,5.097450000000000000e+05,3.086400000000000000e+04
nan,2.189000000000000000e+04,3.069160000000000000e+05,1.716500000000000000e+04
nan,nan,nan,1.605000000000000000e+04
nan,nan,nan,1.559000000000000000e+04
nan,nan,nan,3.506500000000000000e+04
nan,nan,nan,5.287300000000000000e+04
nan,nan,nan,nan
nan,nan,nan,nan
