9.000260000000000000e+06,1.222966000000000000e+07,1.572895800000000000e+07,9.092121000000000000e+06
nan,1.093864600000000000e+07,6.586457000000000000e+06,8.301241000000000000e+06
nan,9.281743000000000000e+06,7.143700000000000000e+06,8.216488000000000000e+06
nan,7.939420000000000000e+06,9.758368000000000000e+06,1.168271900000000000e+07
nan,7.115570000000000000e+06,1.347205700000000000e+07,8.666482000000000000e+06
nan,7.023102000000000000e+06,1.246455300000000000e+07,7.083050000000000000e+06
nan,nan,nan,7.754549000000000000e+06
nan,nan,nan,6.840952000000000000e+06
nan,nan,nan,1.155189000000000000e+07
nan,nan,nan,1.367370400000000000e+07
nan,nan,nan,nan
nan,nan,nan,nan
