1.029750000000000000e+03,1.480823529411764639e+03,6.512750000000000000e+03,1.192750000000000000e+03
nan,1.449357142857142890e+03,9.462200000000000728e+03,3.868888888888889142e+02
nan,9.066153846153846416e+02,7.403375000000000000e+03,7.186250000000000000e+02
nan,7.276363636363636260e+02,7.568100000000000364e+03,2.162888888888888687e+03
nan,3.918571428571427759e+02,1.550763636363636397e+04,8.150000000000000000e+02
nan,8.826666666666666288e+02,4.605000000000000000e+03,7.230000000000000000e+02
nan,nan,nan,7.132857142857143344e+02
nan,nan,nan,5.854444444444444571e+02
nan,nan,nan,1.596666666666666742e+03
nan,nan,nan,4.290000000000000000e+02
nan,nan,nan,nan
nan,nan,nan,nan
