,Filename,Scene ID,Total LNP intensity in entire img,Total lysosome intensity in entire img,Total nucleus intensity in entire img,LNP intensity in nucleus mask,LNP intensity in lysosome mask,LNP intensity in lysosome mask per nucleus count,Frac LNP intensity in lysosome mask over LNP intensity in nucleus mask,Frac LNP intensity in lysosome mask over total LNP intensity,Lysosome mask count,Nucleus count
18,exp2_LNP_np.czi,6,709409,5082902,21891373,79100,1557,59.88461538461539,0.0196839443742098,0.0021947846728755,80,26
19,exp2_LNP_np.czi,7,683765,4928261,14056484,38651,2700,135.0,0.0698558898864195,0.0039487250736729,171,20
20,exp2_LNP_np.czi,8,1037799,6152772,13895327,68554,11968,598.4,0.1745777051667298,0.0115320982194047,209,20
21,exp2_LNP_np.czi,9,606756,4097890,6394468,4240,199,14.214285714285714,0.0469339622641509,0.0003279736829961,60,14
22,exp2_LNP_np.czi,10,848320,5412472,6982599,15969,1772,147.66666666666666,0.110964994677187,0.0020888344021124,97,12
23,exp2_LNP_np.czi,11,720095,3954158,3846728,3027,800,400.0,0.2642880740006607,0.0011109645255139,23,2
24,exp3_LNP_APOE.czi,0,2411786,4650202,26487429,392988,6209,206.96666666666667,0.0157994646146956,0.0025744406842066,69,30
25,exp3_LNP_APOE.czi,1,3205121,4506165,19398288,384062,16415,781.6666666666666,0.0427404950242408,0.0051214915131129,123,21
26,exp3_LNP_APOE.czi,2,3310036,4076926,17309253,453912,49799,3112.4375,0.109710692821516,0.0150448514759356,109,16
27,exp3_LNP_APOE.czi,3,3182087,5554542,32511609,513239,44536,1590.571428571429,0.0867743877608677,0.0139958461223718,172,28
28,exp3_LNP_APOE.czi,4,2828530,3212152,9804119,289396,21090,1757.5,0.0728759208834952,0.0074561698125881,55,12
29,exp3_LNP_APOE.czi,5,2145207,3456886,8397526,215736,41790,4179.0,0.1937089776393369,0.0194806375328814,102,10
30,exp3_LNP_APOE.czi,6,1923623,3426205,17433678,265463,2369,148.0625,0.0089240308442231,0.0012315302946575,35,16
31,exp3_LNP_APOE.czi,7,4163582,4433648,16888316,539147,48746,2708.1111111111113,0.0904131897237673,0.0117077074499793,99,18
32,exp3_LNP_APOE.czi,8,3511455,4621804,10963921,293047,46285,3560.3846153846152,0.1579439475579002,0.0131811457074061,152,13
33,exp3_LNP_APOE.czi,9,3300186,3610251,12399549,462712,17668,1177.8666666666666,0.0381835785542626,0.005353637643454,62,15
34,exp3_LNP_APOE.czi,10,2987371,4855340,11882587,188240,36846,1939.2631578947369,0.1957394815129621,0.0123339216990457,145,19
35,exp3_LNP_APOE.czi,11,3689837,4988567,8737699,381179,49085,6135.625,0.1287715220408259,0.0133027556501818,132,8
36,exp4_LNP_VTN.czi,0,1279526,5273043,20660429,224671,1928,62.193548387096776,0.0085814368565591,0.0015068079898337,99,31
37,exp4_LNP_VTN.czi,1,1115646,4847248,17288115,134746,4278,225.1578947368421,0.0317486233357576,0.003834549668981,107,19
38,exp4_LNP_VTN.czi,2,814374,4261566,17742243,54126,2889,169.94117647058823,0.0533754572663784,0.0035475101120615,101,17
39,exp4_LNP_VTN.czi,3,840129,4103457,17040211,113055,5239,238.13636363636363,0.0463402768563973,0.0062359470986003,86,22
40,exp4_LNP_VTN.czi,4,743245,4848663,21081880,62951,1645,71.52173913043478,0.0261314355609918,0.0022132674959131,99,23
41,exp4_LNP_VTN.czi,5,761705,6374161,16177539,37055,4298,238.77777777777777,0.1159897449736877,0.0056426044203464,232,18
42,exp4_LNP_VTN.czi,6,794026,4638517,20860495,81037,1426,64.81818181818181,0.0175969001813986,0.0017959109651321,66,22
43,exp4_LNP_VTN.czi,7,720135,3590979,8860190,25852,1504,136.72727272727272,0.0581773170354324,0.0020884972956459,59,11
44,exp4_LNP_VTN.czi,8,1037235,5228078,13907191,60773,4618,355.2307692307692,0.0759876919026541,0.0044522215312826,143,13
45,exp4_LNP_VTN.czi,9,779081,5281381,14643865,62192,1030,35.51724137931034,0.0165616156418832,0.0013220704907448,132,29
46,exp4_LNP_VTN.czi,10,890170,5414626,10106225,46045,5597,373.1333333333333,0.1215550005429471,0.0062875630497545,204,15
47,exp4_LNP_VTN.czi,11,1077177,4548221,5905402,14416,2796,466.0,0.1939511653718091,0.0025956736915103,75,6
48,exp5_LNP_A2M.czi,0,3432137,4560131,21975794,484720,790,24.6875,0.0016298068988281,0.0002301772918738,58,32
49,exp5_LNP_A2M.czi,1,1526207,2844756,7217184,46755,56,4.666666666666667,0.0011977328627954,3.669227044562107e-05,17,12
50,exp5_LNP_A2M.czi,2,1493670,3582643,13956078,16496,350,25.0,0.0212172647914646,0.0002343221729029,57,14
51,exp5_LNP_A2M.czi,3,1832469,3545122,12591484,233707,426,30.428571428571427,0.0018227952093861,0.0002324732369278,79,14
52,exp5_LNP_A2M.czi,4,2733933,3455680,9986877,8239,1321,165.125,0.160334992110693,0.000483186676484,53,8
53,exp5_LNP_A2M.czi,5,1457178,3091633,4941105,3915,642,107.0,0.1639846743295019,0.0004405776095988,46,6
54,exp5_LNP_A2M.czi,6,1644222,3133258,13207116,108049,308,19.25,0.0028505585428833,0.0001873226364809,34,16
55,exp5_LNP_A2M.czi,7,1736073,3487647,15036688,585923,415,25.9375,0.0007082841943395,0.0002390452475212,60,16
56,exp5_LNP_A2M.czi,8,1729065,3187574,6385960,6357,19,4.75,0.0029888312096901,1.0988597883827386e-05,14,4
57,exp5_LNP_A2M.czi,9,1307330,4163768,18446606,17334,155,8.157894736842104,0.0089419637706242,0.0001185622604851,44,19
58,exp5_LNP_A2M.czi,10,1366854,4869390,26775495,37831,348,15.818181818181818,0.0091988052126562,0.0002545992476153,46,22
59,exp5_LNP_A2M.czi,11,2175504,5187800,11574206,205847,1199,109.0,0.0058247144723994,0.0005511366561495,34,11
60,exp6_LNP_CR.czi,0,2292750,6048678,29064852,301026,10851,417.34615384615387,0.0360467202168583,0.0047327445207719,175,26
61,exp6_LNP_CR.czi,1,2316805,5870714,26096805,274067,30151,1507.55,0.1100132449364571,0.0130140430463504,251,20
62,exp6_LNP_CR.czi,2,1816808,4978244,16229944,72481,2949,210.6428571428571,0.0406865247444157,0.0016231764721423,115,14
63,exp6_LNP_CR.czi,3,2259093,6441000,29884093,297163,6415,173.3783783783784,0.0215874789257074,0.0028396351987279,271,37
64,exp6_LNP_CR.czi,4,1471734,2527948,2665178,85902,937,468.5,0.0109077786314637,0.0006366639623736,2,2
65,exp6_LNP_CR.czi,5,2503004,4767372,6624280,103791,20351,3391.8333333333335,0.1960767311231224,0.0081306302347099,151,6
66,exp6_LNP_CR.czi,6,2089853,1741573,21019801,302925,16,0.8421052631578947,5.28183543781464e-05,7.656040879430276e-06,1,19
67,exp6_LNP_CR.czi,7,2294072,1892681,21327844,177003,0,0.0,0.0,0.0,0,13
68,exp6_LNP_CR.czi,8,2062823,2214969,14910261,90416,0,0.0,0.0,0.0,0,12
69,exp6_LNP_CR.czi,9,2244626,4581948,20931520,164534,2715,113.125,0.0165011486987491,0.0012095556230748,58,24
70,exp6_LNP_CR.czi,10,2166243,3981676,13566682,144221,3413,262.53846153846155,0.0236650695807129,0.0015755388476731,48,13
71,exp6_LNP_CR.czi,11,1861385,4256310,7132961,31718,697,99.57142857142856,0.0219749038400908,0.0003744523567128,21,7
72,exp7_PBS.czi,0,176998,8261310,36751487,12791,1096,42.15384615384615,0.0856852474396059,0.0061921603633939,314,26
73,exp7_PBS.czi,1,285459,5027732,11425215,7122,265,18.928571428571427,0.037208649255827,0.0009283294623746,97,14
74,exp7_PBS.czi,2,364869,3162554,4284427,2009,44,22.0,0.0219014435042309,0.000120591225892,5,2
75,exp7_PBS.czi,3,189238,5557562,15305392,7561,1018,72.71428571428571,0.134638275360402,0.0053794692397932,130,14
76,exp7_PBS.czi,4,277655,4838613,8428266,3510,114,19.0,0.0324786324786324,0.0004105814770128,80,6
77,exp7_PBS.czi,5,365445,4406484,5878103,1010,86,17.2,0.0851485148514851,0.0002353295297513,50,5
78,exp7_PBS.czi,6,76730,333239,323852,0,0,,,0.0,0,0
79,exp7_PBS.czi,7,286481,5588039,8063052,1953,291,48.5,0.1490015360983103,0.0010157741700147,94,6
80,exp7_PBS.czi,8,55338,212812,145863,0,0,,,0.0,0,0
81,exp7_PBS.czi,9,74788,366933,369692,0,0,,,0.0,0,0
82,exp7_PBS.czi,10,65349,318202,219932,0,0,,,0.0,0,0
83,exp7_PBS.czi,11,47930,196849,110653,0,0,,,0.0,0,0
84,exp8_LNP_np.czi,0,932609,3683535,12513787,124164,2814,201.0,0.0226635739827969,0.0030173416726623,76,14
85,exp8_LNP_np.czi,1,728281,3684418,12347930,34719,929,77.41666666666667,0.0267576831129928,0.0012756065309955,66,12
86,exp8_LNP_np.czi,2,725359,4314341,11328292,20554,776,70.54545454545455,0.0377542084265836,0.0010698150846684,44,11
87,exp8_LNP_np.czi,3,961173,8031940,34764458,89276,5487,156.77142857142857,0.0614610869662619,0.0057086497435945,316,35
88,exp8_LNP_np.czi,4,684733,4754020,14795232,16075,5704,335.52941176470586,0.3548367029548989,0.0083302542742937,149,17
89,exp8_LNP_np.czi,5,806322,4952520,14595652,43780,645,40.3125,0.0147327546825034,0.0007999285645188,68,16
90,exp8_LNP_np.czi,6,771770,3298661,13152964,50475,4550,413.6363636363636,0.0901436354631005,0.0058955388263342,48,11
91,exp8_LNP_np.czi,7,813366,4640912,15049090,40292,2193,137.0625,0.054427677950958,0.0026962031852819,94,16
92,exp8_LNP_np.czi,8,836739,4600575,5399788,16128,952,317.3333333333333,0.0590277777777777,0.0011377502423097,26,3
93,exp8_LNP_np.czi,9,604091,5394089,20963010,10558,2152,89.66666666666667,0.2038264822883121,0.0035623771915158,202,24
94,exp8_LNP_np.czi,10,699050,5510278,14686365,17989,1294,99.53846153846152,0.0719328478514647,0.0018510836134754,123,13
95,exp8_LNP_np.czi,11,884134,5033918,16183131,34021,3302,275.1666666666667,0.0970576996560947,0.0037347279937204,68,12
96,exp9_LNP_APOE.czi,0,1634099,4885768,28611999,170000,3002,115.46153846153848,0.0176588235294117,0.0018370979971225,79,26
97,exp9_LNP_APOE.czi,1,3216937,4894977,18298692,435300,61162,4368.714285714285,0.1405053985756949,0.0190124954265501,137,14
98,exp9_LNP_APOE.czi,2,2422449,4078179,6647130,108691,4545,757.5,0.0418157897157998,0.0018762004896697,15,6
99,exp9_LNP_APOE.czi,3,2730746,5771335,22794093,373224,14872,572.0,0.0398473838767067,0.0054461308375074,157,26
100,exp9_LNP_APOE.czi,4,2571933,4912441,14690994,285578,17257,1015.1176470588236,0.0604283243106962,0.0067097393283573,107,17
101,exp9_LNP_APOE.czi,5,1763370,4413345,7207819,118015,24659,4931.8,0.2089480150828284,0.0139840192358949,90,5
102,exp9_LNP_APOE.czi,6,1684847,3223222,11380908,215519,16604,1844.888888888889,0.0770419313378402,0.0098549007714053,34,9
103,exp9_LNP_APOE.czi,7,1657082,3427258,6916317,72601,278,92.66666666666669,0.003829148358838,0.0001677647817066,4,3
104,exp9_LNP_APOE.czi,8,1873117,5048649,13331972,145777,23287,1940.5833333333333,0.1597439925365455,0.012432218596062,82,12
105,exp9_LNP_APOE.czi,9,2459627,3656830,12639594,304983,16168,1347.3333333333333,0.0530127908768685,0.0065733544151206,73,12
106,exp9_LNP_APOE.czi,10,1921306,4325678,6572938,90577,8766,1252.2857142857142,0.0967795356437064,0.0045625215348309,49,7
107,exp9_LNP_APOE.czi,11,1748321,4609951,9348624,65563,5127,640.875,0.078199594283361,0.0029325278367073,28,8
108,exp10_LNP_VTN.czi,0,2091758,5288785,24573943,182970,12819,557.3478260869565,0.0700606656828988,0.0061283379817359,111,23
109,exp10_LNP_VTN.czi,1,2266628,6769704,30358236,239537,9516,396.5,0.0397266393083323,0.0041983069122943,141,24
110,exp10_LNP_VTN.czi,2,1902307,5991396,14946292,67794,12578,967.5384615384615,0.1855326430067557,0.0066119716743932,67,13
111,exp10_LNP_VTN.czi,3,1657079,4469428,22423221,94481,5011,263.7368421052632,0.0530371185741048,0.0030239958384603,108,19
112,exp10_LNP_VTN.czi,4,1828196,4984144,22727093,91114,4622,288.875,0.0507276598546875,0.0025281753159945,85,16
113,exp10_LNP_VTN.czi,5,1752006,4958841,11922335,126163,9889,1412.7142857142858,0.0783827271069965,0.0056443870626013,64,7
114,exp10_LNP_VTN.czi,6,1788149,5134859,22398556,142641,5542,369.46666666666664,0.0388527842625893,0.003099294298182,101,15
115,exp10_LNP_VTN.czi,7,1692252,5189326,13276465,50570,524,47.63636363636363,0.0103618746292268,0.0003096465538229,30,11
116,exp10_LNP_VTN.czi,8,1751785,4833469,11265376,114028,7656,696.0,0.0671414038657172,0.0043703993355348,37,11
117,exp10_LNP_VTN.czi,9,1475396,3979468,12241815,84729,8181,629.3076923076923,0.0965548985589349,0.0055449519993276,68,13
118,exp10_LNP_VTN.czi,10,1744265,4884804,14912964,46424,2769,307.6666666666667,0.0596458728244011,0.0015874881397035,39,9
119,exp10_LNP_VTN.czi,11,1385275,3658994,6043133,25285,125,41.666666666666664,0.0049436424757761,9.023479092598942e-05,3,3
120,exp11_LNP_A2M.czi,0,842456,6081324,43757391,65837,1340,43.225806451612904,0.0203532967784072,0.0015905875202977,179,31
121,exp11_LNP_A2M.czi,1,704091,4672135,19601400,35883,2545,159.0625,0.0709249505336789,0.0036145895914022,65,16
122,exp11_LNP_A2M.czi,2,1172314,4415836,8612485,203545,4721,524.5555555555555,0.023193888329362,0.0040270780695274,47,9
123,exp11_LNP_A2M.czi,3,654818,2733634,7604719,5620,101,14.428571428571429,0.0179715302491103,0.000154241331179,15,7
124,exp11_LNP_A2M.czi,4,778972,2802192,1980352,0,0,,,0.0,0,0
125,exp11_LNP_A2M.czi,5,1163987,5147150,9318071,18720,3364,336.4,0.1797008547008547,0.0028900666416377,49,10
126,exp11_LNP_A2M.czi,6,643377,8718380,38283187,29508,3759,121.25806451612904,0.1273891825945506,0.0058426086105036,322,31
127,exp11_LNP_A2M.czi,7,766860,5302023,16756436,18675,3778,343.45454545454544,0.2023025435073628,0.0049265837310591,103,11
128,exp11_LNP_A2M.czi,8,939460,4120185,5494665,3599,2538,846.0,0.7051958877465963,0.0027015519553786,29,3
129,exp11_LNP_A2M.czi,9,1050325,3297621,5292245,20586,95,23.75,0.0046147867482755,9.044819460643134e-05,6,4
130,exp11_LNP_A2M.czi,10,1930377,6528907,5591258,10012,25528,6382.0,2.549740311626049,0.0132243598012201,122,4
131,exp11_LNP_A2M.czi,11,1634395,4752870,5653490,33889,8283,2761.0,0.2444155920800259,0.0050679303350781,8,3
132,exp12_LNP_CR.czi,0,2911478,3446657,17387457,759476,79,4.388888888888889,0.000104019086844,2.7133984869540487e-05,5,18
133,exp12_LNP_CR.czi,1,1972911,3870026,10303381,15171,172,15.636363636363637,0.0113374200777799,8.71808206249547e-05,12,11
134,exp12_LNP_CR.czi,2,1922983,5020444,14851942,14310,234,16.714285714285715,0.0163522012578616,0.0001216859431414,21,14
135,exp12_LNP_CR.czi,3,1089887,4866821,21929541,15529,3768,289.84615384615387,0.2426427973468993,0.0034572391449755,111,13
136,exp12_LNP_CR.czi,4,2011011,3114462,7804234,124762,50,12.5,0.0004007630528526,2.486311611423309e-05,3,4
137,exp12_LNP_CR.czi,5,2137392,4130689,6112795,4230,260,65.0,0.0614657210401891,0.0001216435731021,5,4
138,exp12_LNP_CR.czi,6,1508306,3440197,17004177,9258,463,57.875,0.0500108014689997,0.0003069668886817,34,8
139,exp12_LNP_CR.czi,7,1354850,3873252,6797713,2281,579,144.75,0.2538360368259535,0.0004273535815772,8,4
140,exp12_LNP_CR.czi,8,2529707,3851511,4765278,1219,1,0.5,0.0008203445447087,3.953026971107721e-07,2,2
141,exp12_LNP_CR.czi,9,2810812,3366242,11539203,88160,235,26.11111111111111,0.0026656079854809,8.36057338591126e-05,40,9
142,exp12_LNP_CR.czi,10,1592535,6114828,23554272,23428,671,33.55,0.0286409424620112,0.0004213408182551,92,20
143,exp12_LNP_CR.czi,11,1337410,4932263,9735430,10865,607,60.7,0.0558674643350207,0.0004538623159689,24,10
144,exp13_PBS.czi,0,129560,10072174,60408299,19661,2218,36.36065573770492,0.1128121662173846,0.0171194813213954,301,61
145,exp13_PBS.czi,1,108377,4570145,21235858,7945,138,8.117647058823529,0.0173694147262429,0.0012733329027376,39,17
146,exp13_PBS.czi,2,184669,3286531,6029674,2564,0,0.0,0.0,0.0,1,4
147,exp13_PBS.czi,3,61236,3435863,14073063,3894,117,13.0,0.0300462249614791,0.0019106407995296,45,9
148,exp13_PBS.czi,4,59202,3882477,15111503,3563,173,17.3,0.0485545888296379,0.0029221985743724,52,10
149,exp13_PBS.czi,5,76954,301198,369057,0,0,,,0.0,0,0
150,exp13_PBS.czi,6,94519,298226,474075,0,0,,,0.0,0,0
151,exp13_PBS.czi,7,86681,297789,421282,0,0,,,0.0,0,0
152,exp13_PBS.czi,8,78424,305874,346862,0,0,,,0.0,0,0
153,exp13_PBS.czi,9,93737,303915,486656,0,0,,,0.0,0,0
154,exp13_PBS.czi,10,84672,354163,426544,0,0,,,0.0,0,0
155,exp13_PBS.czi,11,76392,356321,352887,0,0,,,0.0,0,0
