,Filename,Scene ID,Total LNP intensity in entire img,Total membrane intensity in entire img,Total nucleus intensity in entire img,LNP intensity in membrane mask,LNP intensity in nucleus mask,LNP intensity in inner membrane mask,LNP intensity in outer membrane mask,LNP intensity in membrane mask per membrane count,LNP intensity in membrane mask per nucleus count,LNP intensity in nucleus mask per nucleus count,Frac LNP intensity in membrane mask over total LNP intensity,Frac LNP intensity in nucleus mask over total LNP intensity,Frac LNP intensity in membrane inner mask over LNP intensity in membrane mask,Frac LNP intensity in membrane outer mask over LNP intensity in membrane mask,Membrane count,Nucleus count
124,exp_11_LNP_VTN.czi,4,4022479,24618574,14613423,1433086,1023245,1174031,259055,143308.6,143308.6,102324.5,0.3562693552906056,0.2543816885060183,0.8192327606298575,0.1807672393701424,10,10
125,exp_11_LNP_VTN.czi,5,5367007,24079363,20009042,3256750,2174579,2632473,624277,148034.0909090909,135697.91666666666,90607.45833333331,0.6068093445751049,0.4051753612395139,0.8083128886159515,0.1916871113840485,22,24
126,exp_11_LNP_VTN.czi,6,6900204,37830675,27869901,4863614,2784458,4314761,548853,255979.68421052632,194544.56,111378.32,0.7048507551370945,0.403532707148948,0.8871512007326239,0.112848799267376,19,25
127,exp_11_LNP_VTN.czi,7,5967831,26029551,19703016,3539342,1997019,2959708,579634,272257.07692307694,252810.14285714287,142644.2142857143,0.5930700785595302,0.3346306220802834,0.8362311412686313,0.1637688587313687,13,14
128,exp_11_LNP_VTN.czi,8,6314825,28133990,20005143,3924347,2291671,3250700,673647,196217.35,170623.78260869565,99637.8695652174,0.6214498422363248,0.3629033266955141,0.8283416323785843,0.1716583676214157,20,23
129,exp_11_LNP_VTN.czi,9,7519311,47445626,27417629,5358557,3010792,4705446,653111,334909.8125,206098.34615384616,115799.69230769233,0.7126393628352385,0.4004079629104315,0.8781181202327417,0.1218818797672582,16,26
130,exp_11_LNP_VTN.czi,10,6800016,45820078,23091901,4260148,2132790,3681264,578884,266259.25,202864.19047619047,101561.42857142857,0.626490878844991,0.3136448502474112,0.8641164579258749,0.1358835420741251,16,21
131,exp_11_LNP_VTN.czi,11,5834455,26336153,16622277,3147124,1940628,2472260,674864,157356.2,143051.0909090909,88210.36363636363,0.539403251888994,0.3326151285767051,0.7855616747226992,0.2144383252773008,20,22
132,exp_12_LNP_A2M.czi,0,2808397,57896844,26735065,1496938,780405,1384943,111995,88055.17647058824,41581.61111111111,21677.916666666668,0.5330222187247743,0.277882720997067,0.9251839421539167,0.0748160578460831,17,36
133,exp_12_LNP_A2M.czi,1,2914024,96081475,34700187,1663974,922273,1505101,158873,92443.0,69332.25,38428.041666666664,0.5710227506705504,0.3164946479507375,0.9045219456554008,0.0954780543445991,18,24
134,exp_12_LNP_A2M.czi,2,2340452,56551632,17437805,720219,317655,607657,112562,37906.26315789474,26674.777777777777,11765.0,0.3077264562571674,0.1357237832692146,0.8437114266632788,0.1562885733367212,19,27
135,exp_12_LNP_A2M.czi,3,2565274,57416351,26360770,1179131,661183,1053933,125198,69360.64705882352,45351.192307692305,25430.115384615383,0.4596510938012859,0.2577436172510227,0.8938218060588687,0.1061781939411312,17,26
136,exp_12_LNP_A2M.czi,4,2683677,56217161,22738291,1143850,571320,1016723,127127,67285.29411764706,49732.608695652176,24840.0,0.4262249145482112,0.2128870203083307,0.8888604275036063,0.1111395724963937,17,23
137,exp_12_LNP_A2M.czi,5,2426975,46023270,22145088,1002746,526895,848081,154665,41781.083333333336,33424.86666666667,17563.166666666668,0.4131670083128174,0.2170994756847516,0.845758547029856,0.154241452970144,24,30
138,exp_12_LNP_A2M.czi,6,2124133,61736949,33904879,887930,517393,777627,110303,46733.15789473684,27747.8125,16168.53125,0.4180199639099811,0.2435784388265706,0.8757751174079038,0.1242248825920962,19,32
139,exp_12_LNP_A2M.czi,7,2476769,93165260,31074797,1128282,543867,1012624,115658,59383.26315789474,35258.8125,16995.84375,0.455545914859238,0.2195872929611118,0.8974919390719696,0.1025080609280304,19,32
140,exp_12_LNP_A2M.czi,8,1850518,34174332,23896534,574080,332588,489548,84532,38272.0,24960.0,14460.347826086956,0.3102266500514991,0.1797269737446488,0.8527522296544036,0.1472477703455964,15,23
141,exp_12_LNP_A2M.czi,9,2673078,82446914,27306955,1165074,600502,1044690,120384,68533.76470588235,50655.391304347824,26108.782608695652,0.4358548459865368,0.2246481397101019,0.8966726577024292,0.1033273422975708,17,23
142,exp_12_LNP_A2M.czi,10,3246198,127019509,25506617,1506184,643015,1368614,137570,107584.57142857143,47068.25,20094.21875,0.4639840206912825,0.1980824952760121,0.9086632177741896,0.0913367822258103,14,32
143,exp_12_LNP_A2M.czi,11,2462286,55115498,19975326,932636,511006,828268,104368,71741.23076923077,46631.8,25550.3,0.3787683477873813,0.2075331622727823,0.888093532739461,0.1119064672605389,13,20
144,exp_13_LNP_CR.czi,0,3087681,47646569,20191133,1129525,683762,999218,130307,62751.38888888889,40340.17857142857,24420.071428571428,0.3658166112367177,0.2214483944423015,0.884635576901795,0.115364423098205,18,28
145,exp_13_LNP_CR.czi,1,3362347,39505073,24361279,1245002,784821,1081905,163097,73235.41176470589,69166.77777777778,43601.166666666664,0.3702776661659251,0.2334146356696676,0.8689986040183068,0.1310013959816932,17,18
146,exp_13_LNP_CR.czi,2,2938252,30749894,18246236,685867,529528,568121,117746,38103.72222222222,32660.333333333332,25215.61904761905,0.2334268810163321,0.1802187150727711,0.828325316715923,0.1716746832840769,18,21
147,exp_13_LNP_CR.czi,3,3230689,53452684,28174289,1373551,715195,1220606,152945,65407.19047619047,52828.88461538462,27507.5,0.4251572961680929,0.2213753784409455,0.8886499299989589,0.1113500700010411,21,26
148,exp_13_LNP_CR.czi,4,3338863,61053450,30152415,1530797,786176,1371232,159565,85044.27777777778,61231.88,31447.04,0.4584785299666383,0.2354621917700726,0.8957634487133173,0.1042365512866826,18,25
149,exp_13_LNP_CR.czi,5,3940638,48530975,25392574,1706481,1222142,1388795,317686,89814.78947368421,68259.24,48885.68,0.433046882256122,0.3101381045404323,0.8138356067251847,0.1861643932748152,19,25
150,exp_13_LNP_CR.czi,6,3134996,51486083,37025719,1245140,804566,1065552,179588,69174.44444444444,49805.6,32182.64,0.3971743504616912,0.2566401998599041,0.8557688292079606,0.1442311707920394,18,25
151,exp_13_LNP_CR.czi,7,2633374,97345015,40976437,1108045,578734,988956,119089,61558.055555555555,41038.7037037037,21434.59259259259,0.4207700843100904,0.2197690111621061,0.8925233180962867,0.1074766819037133,18,27
152,exp_13_LNP_CR.czi,8,2406759,27164195,21274793,595259,474623,509702,85557,35015.23529411765,29762.95,23731.15,0.2473280457245615,0.1972042069854106,0.8562692878226117,0.1437307121773883,17,20
153,exp_13_LNP_CR.czi,9,3743538,63015582,21860324,1582695,1098734,1360485,222210,83299.73684210527,58618.333333333336,40693.851851851854,0.4227805354186333,0.2935014951097063,0.8596002388331295,0.1403997611668704,19,27
154,exp_13_LNP_CR.czi,10,3360654,100667445,31150348,1587781,962551,1421424,166357,79389.05,51218.74193548387,31050.032258064515,0.4724619077120108,0.286417762733087,0.8952267346693278,0.1047732653306721,20,31
155,exp_13_LNP_CR.czi,11,3027925,74271041,21308998,887946,521603,752578,135368,46734.0,29598.2,17386.766666666666,0.2932523097500764,0.1722641743107903,0.8475492879071475,0.1524507120928525,19,30
156,exp_14_cellonly_np.czi,0,182506,37434459,17628529,81681,42869,71469,10212,4299.0,3025.222222222222,1587.7407407407406,0.4475524092358607,0.2348909076961853,0.8749770448451905,0.1250229551548095,19,27
157,exp_14_cellonly_np.czi,1,239542,42260041,17434142,62778,24525,55091,7687,5231.5,3692.823529411765,1442.6470588235295,0.2620751267001194,0.1023828806639336,0.8775526458313422,0.1224473541686578,12,17
158,exp_14_cellonly_np.czi,2,441682,31995739,18817827,118639,80863,98482,20157,4943.291666666667,4237.107142857143,2887.964285714286,0.2686072785397639,0.1830796817619916,0.8300980284729305,0.1699019715270695,24,28
159,exp_14_cellonly_np.czi,3,226451,79664821,31529291,126816,65829,117807,9009,7459.764705882353,3019.4285714285716,1567.357142857143,0.560015190924306,0.2906986500390813,0.9289600681302044,0.0710399318697956,17,42
160,exp_14_cellonly_np.czi,4,291128,53881916,20155633,93021,38781,83744,9277,9302.1,5471.823529411765,2281.235294117647,0.3195192492649281,0.1332094473908384,0.9002698315434149,0.099730168456585,10,17
161,exp_14_cellonly_np.czi,5,406274,48236185,19810796,120677,60141,99836,20841,6351.421052631579,3656.878787878788,1822.4545454545455,0.2970335290961272,0.1480306394206865,0.8272993196715198,0.1727006803284801,19,33
162,exp_14_cellonly_np.czi,6,197404,44092224,20321831,72675,34835,66028,6647,7267.5,4037.5,1935.2777777777776,0.3681536341715467,0.1764655224818139,0.9085380116959064,0.0914619883040935,10,18
163,exp_14_cellonly_np.czi,7,309582,84856209,31436352,145281,63103,132657,12624,10377.214285714286,5380.777777777777,2337.1481481481483,0.4692811597573502,0.2038329101821165,0.9131063249839966,0.0868936750160034,14,27
164,exp_14_cellonly_np.czi,8,387398,39238186,16657230,110090,48611,93792,16298,7863.571428571428,4786.521739130435,2113.521739130435,0.2841780287972576,0.1254807717128121,0.8519574893269144,0.1480425106730856,14,23
165,exp_14_cellonly_np.czi,9,256113,85996323,33414310,140581,78311,128866,11715,8786.3125,4686.033333333334,2610.366666666667,0.5489022423695791,0.3057673761191349,0.9166672594447328,0.083332740555267,16,30
166,exp_14_cellonly_np.czi,10,397264,119011028,28465413,166217,75209,152243,13974,15110.636363636364,6648.68,3008.36,0.4184043860002416,0.1893174312296105,0.9159291769193284,0.0840708230806716,11,25
167,exp_14_cellonly_np.czi,11,473377,72471388,18704595,144390,61486,125115,19275,9626.0,5775.6,2459.44,0.3050211564989427,0.1298880173730451,0.8665073758570538,0.1334926241429462,15,25
168,exp_15_LNP_np.czi,0,2483121,37767153,38916643,1140577,949907,966862,173715,51844.40909090909,43868.34615384616,36534.88461538462,0.4593320261074671,0.3825455948381089,0.8476955085013989,0.1523044914986011,22,26
169,exp_15_LNP_np.czi,1,1911283,38086752,30407631,602275,375002,513156,89119,37642.1875,31698.684210526317,19736.947368421053,0.3151155532697146,0.1962043297617359,0.852029388568345,0.1479706114316549,16,19
170,exp_15_LNP_np.czi,2,1583479,42109914,29376097,424766,284776,363548,61218,23598.11111111111,16990.64,11391.04,0.2682485842881402,0.1798419808535509,0.8558782953437893,0.1441217046562107,18,25
171,exp_15_LNP_np.czi,3,2371876,58230881,35977085,1069302,756074,931094,138208,56279.05263157895,34493.6129032258,24389.483870967742,0.4508254225768969,0.3187662424173945,0.870749329936725,0.1292506700632749,19,31
172,exp_15_LNP_np.czi,4,2304144,51340756,34772820,846231,421575,732991,113240,49778.294117647056,36792.65217391304,18329.347826086956,0.3672648063662688,0.182963825177593,0.8661831107581736,0.1338168892418264,17,23
173,exp_15_LNP_np.czi,5,2454632,77534731,37384469,1255519,757251,1109282,146237,54587.782608695656,48289.192307692305,29125.03846153846,0.5114897059925887,0.3084987892278761,0.8835246619127229,0.116475338087277,23,26
174,exp_15_LNP_np.czi,6,2420797,115612904,32123994,1130050,548506,1043656,86394,62780.555555555555,36453.22580645161,17693.74193548387,0.4668090715578382,0.2265807500587616,0.9235485155524092,0.0764514844475908,18,31
175,exp_15_LNP_np.czi,7,2518859,106264574,40285982,1089037,506568,998098,90939,90753.08333333331,49501.681818181816,23025.81818181818,0.4323532996487695,0.201110105805843,0.9164959500916864,0.0835040499083134,12,22
176,exp_15_LNP_np.czi,8,2396698,72171285,20556692,709071,280258,616370,92701,39392.833333333336,33765.28571428572,13345.619047619048,0.2958532948247964,0.1169350498060247,0.8692641498524125,0.1307358501475874,18,21
177,exp_15_LNP_np.czi,9,2664995,66377649,26926900,1219193,812346,1109010,110183,81279.53333333334,46892.03846153846,31244.07692307692,0.4574841603830401,0.3048208345606652,0.9096262855839888,0.0903737144160112,15,26
178,exp_15_LNP_np.czi,10,2898275,101842953,25024720,1189552,614980,1093229,96323,99129.33333333331,54070.545454545456,27953.636363636364,0.4104344825801554,0.2121882844105545,0.9190258181231252,0.0809741818768746,12,22
179,exp_15_LNP_np.czi,11,2913132,62312010,21585386,978135,525187,873126,105009,75241.15384615384,44460.681818181816,23872.136363636364,0.3357674832448375,0.1802825961885695,0.8926436534834149,0.1073563465165851,13,22
180,exp_16_LNP_VTN.czi,0,3421435,15941866,30114100,1564675,1031908,1241662,323013,104311.66666666669,86926.38888888889,57328.22222222222,0.4573154246683044,0.3016009364491799,0.7935590458082349,0.206440954191765,15,18
181,exp_16_LNP_VTN.czi,1,3336859,13180034,30679783,1121979,1184449,731217,390762,80141.35714285714,86306.07692307692,91111.46153846152,0.3362380610028772,0.3549592595911304,0.6517207541317618,0.3482792458682381,14,13
182,exp_16_LNP_VTN.czi,2,2217331,8645733,17503954,476701,522289,302821,173880,28041.235294117647,31780.066666666666,34819.26666666667,0.2149886507697768,0.2355485040348058,0.6352430559197484,0.3647569440802515,17,15
183,exp_16_LNP_VTN.czi,3,5098034,26131153,21709260,3187944,1589566,2613785,574159,199246.5,167786.52631578947,83661.36842105263,0.6253281166818424,0.3117998036105683,0.8198967735945173,0.1801032264054826,16,19
184,exp_16_LNP_VTN.czi,4,5234830,31507188,18373925,3010119,1288645,2536279,473840,273647.1818181818,215008.5,92046.07142857143,0.5750175268346823,0.2461674973208299,0.8425842965012347,0.1574157034987653,11,14
185,exp_16_LNP_VTN.czi,5,4509301,28917338,20812069,2408935,1606922,1963669,445266,172066.7857142857,160595.66666666666,107128.13333333332,0.5342147264065983,0.3563572269848475,0.8151606415283102,0.1848393584716897,14,15
186,exp_16_LNP_VTN.czi,6,4679247,29511913,19406063,2709260,1388826,2443321,265939,246296.36363636365,159368.23529411765,81695.64705882352,0.5789948681913992,0.2968054475431624,0.9018407240353454,0.0981592759646545,11,17
187,exp_16_LNP_VTN.czi,7,3809626,22414954,11266812,1340262,623802,1143354,196908,167532.75,134026.2,62380.2,0.3518093377145158,0.1637436325770561,0.8530824570121365,0.1469175429878635,8,10
188,exp_16_LNP_VTN.czi,8,5058557,29207719,19702685,2639660,1296477,2177168,462492,138929.47368421053,119984.54545454546,58930.77272727273,0.521820748486179,0.256293840318494,0.8247910715774002,0.1752089284225998,19,22
189,exp_16_LNP_VTN.czi,9,3380500,13838661,13259924,1408860,650149,1199936,208924,156540.0,117405.0,54179.083333333336,0.4167608341961248,0.1923233249519302,0.8517070539301279,0.1482929460698721,9,12
190,exp_16_LNP_VTN.czi,10,3353903,15336134,11011315,1115123,705850,894867,220256,139390.375,139390.375,88231.25,0.3324851672812243,0.2104562952476562,0.802482775442709,0.1975172245572909,8,8
191,exp_16_LNP_VTN.czi,11,3892680,14573562,17428865,1418020,909094,1137794,280226,118168.33333333331,101287.14285714286,64935.28571428572,0.3642785946956852,0.2335393610571637,0.8023821948914683,0.1976178051085316,12,14
192,exp_17_LNP_A2M.czi,0,2171148,52160845,25357096,733048,517259,602335,130713,48869.86666666667,34907.04761904762,24631.38095238095,0.3376315202832787,0.2382421649744743,0.8216856194955856,0.1783143805044144,15,21
193,exp_17_LNP_A2M.czi,1,2045953,36880173,18449037,505053,268950,449486,55567,45913.90909090909,42087.75,22412.5,0.2468546442660217,0.1314546326333009,0.8899778835092554,0.1100221164907445,11,12
194,exp_17_LNP_A2M.czi,2,1827086,38327240,16149876,386752,169465,333494,53258,32229.333333333332,24172.0,10591.5625,0.2116769544509673,0.0927515179909429,0.8622941833526394,0.1377058166473606,12,16
195,exp_17_LNP_A2M.czi,3,2965583,73180078,27993134,1632785,1136364,1545402,87383,116627.5,68032.70833333333,47348.5,0.5505780819488107,0.3831840147451614,0.9464822374041898,0.0535177625958102,14,24
196,exp_17_LNP_A2M.czi,4,2707305,92176950,33316553,1055976,417882,972127,83849,81228.92307692308,47998.90909090909,18994.636363636364,0.3900469285876545,0.1543534991439826,0.9205957332363616,0.0794042667636385,13,22
197,exp_17_LNP_A2M.czi,5,2631581,66305326,21552326,955962,391521,828694,127268,59747.625,45522.0,18643.85714285714,0.3632652766530842,0.1487778639532661,0.8668691851768167,0.1331308148231833,16,21
198,exp_17_LNP_A2M.czi,6,2015718,54768721,17384667,585635,264162,520718,64917,48802.916666666664,36602.1875,16510.125,0.2905341917867479,0.1310510696436704,0.8891510924039717,0.1108489075960282,12,16
199,exp_17_LNP_A2M.czi,7,2594029,73318837,25945185,1053950,606537,959826,94124,75282.14285714286,52697.5,30326.85,0.4062984646663549,0.2338204391701095,0.9106940556952418,0.0893059443047582,14,20
200,exp_17_LNP_A2M.czi,8,2559105,87329139,30689277,1045861,564757,910043,135818,65366.3125,40225.42307692308,21721.42307692308,0.4086823322997688,0.2206853567946606,0.8701376186701675,0.1298623813298325,16,26
201,exp_17_LNP_A2M.czi,9,2215828,102050824,19710919,810936,279827,739861,71075,81093.6,45052.0,15545.944444444443,0.3659742543193786,0.1262855239666616,0.9123543658192508,0.0876456341807491,10,18
202,exp_17_LNP_A2M.czi,10,2840173,65599518,14519670,633419,228126,565302,68117,63341.9,52784.916666666664,19010.5,0.2230212737041018,0.0803211635347565,0.892461388117502,0.107538611882498,10,12
203,exp_17_LNP_A2M.czi,11,3469626,80795171,16133637,854171,323255,757050,97121,77651.90909090909,50245.35294117647,19015.0,0.2461853237207699,0.0931671021602904,0.8862979426836078,0.1137020573163921,11,17
204,exp_18_LNP_CR.czi,0,3504238,45245681,16964187,535615,237549,482212,53403,59512.77777777778,33475.9375,14846.8125,0.1528477803162913,0.0677890599896468,0.9002959215107866,0.0997040784892133,9,16
205,exp_18_LNP_CR.czi,1,4607033,78199866,24535224,1309492,787638,1199245,110247,77028.94117647059,54562.166666666664,32818.25,0.2842375993399657,0.1709642626827287,0.9158093367504344,0.0841906632495654,17,24
206,exp_18_LNP_CR.czi,2,3271903,56925563,27033378,1065344,549214,937278,128066,81949.53846153847,36736.0,18938.41379310345,0.3256037847087765,0.1678576657070823,0.8797890634386639,0.120210936561336,13,29
207,exp_18_LNP_CR.czi,3,3398369,87323378,22845114,982977,498224,879059,103918,49148.85,39319.08,19928.96,0.2892496371053291,0.1466067987319799,0.8942823687634603,0.1057176312365396,20,25
208,exp_18_LNP_CR.czi,4,3987288,20062192,6504794,271368,150892,237417,33951,67842.0,67842.0,37723.0,0.0680582892432149,0.0378432658990271,0.8748894490138852,0.1251105509861148,4,4
209,exp_18_LNP_CR.czi,5,3897686,40892714,17776273,1357935,867215,1036585,321350,90529.0,61724.318181818184,39418.86363636364,0.3483951760095605,0.222494834114395,0.763353916056365,0.236646083943635,15,22
210,exp_18_LNP_CR.czi,6,2974672,52523505,23288683,492536,243693,435720,56816,37887.38461538462,28972.70588235294,14334.882352941177,0.1655765744929188,0.0819226455891607,0.8846459954196242,0.1153540045803758,13,17
211,exp_18_LNP_CR.czi,7,5364561,44662590,23804523,629583,337421,546731,82852,62958.3,52465.25,28118.416666666668,0.1173596497458039,0.0628981569973759,0.8684017834026649,0.131598216597335,10,12
212,exp_18_LNP_CR.czi,8,3489386,47312881,32886433,1072320,800723,916551,155769,48741.818181818184,41243.07692307692,30797.03846153846,0.3073090795916531,0.2294738959805536,0.8547364592658908,0.1452635407341092,22,26
213,exp_18_LNP_CR.czi,9,3846929,71529981,25353175,1161385,534270,1016224,145161,116138.5,64521.38888888889,29681.666666666668,0.3018992552241021,0.1388822096794612,0.8750104401210623,0.1249895598789376,10,18
214,exp_18_LNP_CR.czi,10,5889906,76253107,26070755,1830560,1112999,1673976,156584,166414.54545454544,101697.77777777778,61833.27777777778,0.3107961315511657,0.1889671923456843,0.9144611485010052,0.0855388514989948,11,18
215,exp_18_LNP_CR.czi,11,4998175,86383844,23280660,1056313,409471,905455,150858,70420.86666666667,50300.619047619046,19498.61904761905,0.2113397390047367,0.0819241022973385,0.8571843762218206,0.1428156237781793,15,21
216,exp_19_cellonlynostain_np.czi,0,105664,1494384,1939700,0,0,0,0,,,,0.0,0.0,,,0,0
217,exp_19_cellonlynostain_np.czi,1,124994,1518380,2368347,0,0,0,0,,,,0.0,0.0,,,0,0
218,exp_19_cellonlynostain_np.czi,2,214688,1766842,3854518,0,0,0,0,,,,0.0,0.0,,,0,0
219,exp_19_cellonlynostain_np.czi,3,143514,1582090,2402731,0,0,0,0,,,,0.0,0.0,,,0,0
220,exp_19_cellonlynostain_np.czi,4,115070,1488622,2377676,0,0,0,0,,,,0.0,0.0,,,0,0
221,exp_19_cellonlynostain_np.czi,5,202600,1710016,3867688,0,0,0,0,,,,0.0,0.0,,,0,0
222,exp_19_cellonlynostain_np.czi,6,136338,1526654,2698969,0,0,0,0,,,,0.0,0.0,,,0,0
223,exp_19_cellonlynostain_np.czi,7,137266,1545230,2777992,0,0,0,0,,,,0.0,0.0,,,0,0
224,exp_19_cellonlynostain_np.czi,8,201722,1722314,3807063,0,0,0,0,,,,0.0,0.0,,,0,0
225,exp_19_cellonlynostain_np.czi,9,133666,1547864,2438486,0,0,0,0,,,,0.0,0.0,,,0,0
226,exp_19_cellonlynostain_np.czi,10,154664,1573350,2867838,0,0,0,0,,,,0.0,0.0,,,0,0
227,exp_19_cellonlynostain_np.czi,11,214254,1731918,4027272,0,0,0,0,,,,0.0,0.0,,,0,0
228,exp_20_LNP_APOE.czi,0,7053685,29491169,29711145,4759080,2855945,4049958,709122,164106.2068965517,144214.54545454544,86543.78787878787,0.674694149228382,0.4048869491620337,0.8509959908217555,0.1490040091782445,29,33
229,exp_20_LNP_APOE.czi,1,8235838,37402038,44461307,6202374,4131246,5506278,696096,364845.5294117647,248094.96,165249.84,0.7530956776954574,0.501618171702746,0.8877694250620811,0.1122305749379189,17,25
230,exp_20_LNP_APOE.czi,2,8772549,44323856,38969826,6700085,4275292,5804521,895564,304549.3181818182,268003.4,171011.68,0.7637557795345458,0.4873488879913922,0.8663354270878653,0.1336645729121347,22,25
231,exp_20_LNP_APOE.czi,3,8783874,38002696,46195480,6796936,4155664,6043235,753701,271877.44,219256.0,134053.67741935485,0.7737970740472826,0.4731015039605531,0.8891116526623173,0.1108883473376827,25,31
232,exp_20_LNP_APOE.czi,4,9476917,42008191,51961565,7612650,4465050,6943170,669480,507510.0,317193.75,186043.75,0.8032833884690559,0.471150058610833,0.9120569052826544,0.0879430947173454,15,24
233,exp_20_LNP_APOE.czi,5,6731455,34993659,33406845,4747050,2675540,3994074,752976,279238.23529411765,182578.84615384616,102905.3846153846,0.7052041497714833,0.3974683036579758,0.8413802256138022,0.1586197743861977,17,26
234,exp_20_LNP_APOE.czi,6,9682947,35409391,42485981,7582416,4980520,6615889,966527,379120.8,303296.64,199220.8,0.7830690387957303,0.5143599360814429,0.8725304704991127,0.1274695295008873,20,25
235,exp_20_LNP_APOE.czi,7,11021689,42830953,52935546,8855265,5296914,7566143,1289122,590351.0,327972.77777777775,196182.0,0.8034399264940246,0.4805900438671423,0.8544231030917765,0.1455768969082235,15,27
236,exp_20_LNP_APOE.czi,8,9687596,38394529,35115949,7492736,4528484,6160739,1331997,325771.1304347826,325771.1304347826,196890.60869565216,0.7734360516272561,0.4674517806068708,0.8222282221073851,0.1777717778926149,23,23
237,exp_20_LNP_APOE.czi,9,8454766,40877702,48366905,6561826,4061302,5751393,810433,345359.2631578947,243030.59259259255,150418.59259259258,0.7761097113746258,0.4803565231728471,0.8764927628376613,0.1235072371623386,19,27
238,exp_20_LNP_APOE.czi,10,8549777,37246725,41964807,6489814,3949101,5574380,915434,341569.15789473685,324490.7,197455.05,0.759062370866515,0.4618952049860482,0.8589429527564272,0.1410570472435727,19,20
239,exp_20_LNP_APOE.czi,11,5372146,36861912,40513749,3284239,2236784,2408861,875378,121638.48148148147,131369.56,89471.36,0.6113458197152497,0.4163669416281687,0.733460932654414,0.2665390673455859,27,25
240,exp_21_cellonly_APOE.czi,0,249026,17016467,33498534,77779,73241,48964,28815,3381.695652173913,3381.695652173913,3184.391304347826,0.3123328487788424,0.294109851983327,0.6295272502860669,0.370472749713933,23,23
241,exp_21_cellonly_APOE.czi,1,323174,18356504,33835996,89400,76632,49791,39609,3725.0,3576.0,3065.28,0.276631164635769,0.237123035887788,0.5569463087248322,0.4430536912751678,24,25
242,exp_21_cellonly_APOE.czi,2,426990,26096710,32964801,91571,99565,53304,38267,3815.4583333333335,4360.523809523809,4741.190476190476,0.214457013044802,0.2331787629686877,0.5821056884821614,0.4178943115178386,24,21
243,exp_21_cellonly_APOE.czi,3,285189,30215242,39283976,129849,86652,93523,36326,4809.222222222223,4637.464285714285,3094.714285714286,0.4553085848332158,0.3038406109632559,0.7202442837449653,0.2797557162550347,27,28
244,exp_21_cellonly_APOE.czi,4,413910,37830132,51245632,189522,132078,134538,54984,8240.08695652174,7289.307692307692,5079.923076923077,0.4578821482931072,0.3190983547147931,0.7098806471016558,0.2901193528983442,23,26
245,exp_21_cellonly_APOE.czi,5,463435,27321667,35496160,134766,102072,90149,44617,5183.307692307692,5183.307692307692,3925.846153846154,0.2907980622956833,0.220250952129209,0.6689298487749136,0.3310701512250864,26,26
246,exp_21_cellonly_APOE.czi,6,266126,24590946,41966127,113407,82027,80029,33378,4930.739130434783,5154.863636363636,3728.5,0.4261402493555684,0.308226178577065,0.7056795435907837,0.2943204564092163,23,22
247,exp_21_cellonly_APOE.czi,7,405068,30193284,46844896,154953,112883,103982,50971,5343.206896551724,5343.206896551724,3892.5172413793102,0.3825357717716531,0.2786766666337504,0.6710550941253154,0.3289449058746845,29,29
248,exp_21_cellonly_APOE.czi,8,486948,22208359,24005928,117126,75132,75097,42029,4504.846153846154,4183.071428571428,2683.285714285714,0.2405308164321447,0.1542916286749303,0.641164216314055,0.358835783685945,26,28
249,exp_21_cellonly_APOE.czi,9,294043,30886992,48684478,136637,100796,98360,38277,6210.772727272727,5255.2692307692305,3876.769230769231,0.4646837367323826,0.342793400965165,0.7198635801430067,0.2801364198569933,22,26
250,exp_21_cellonly_APOE.czi,10,416350,35081433,35195856,112319,97129,70705,41614,4011.392857142858,4679.958333333333,4047.0416666666665,0.2697706256755134,0.2332868980425123,0.6295016871588957,0.3704983128411043,28,24
251,exp_21_cellonly_APOE.czi,11,483616,13651698,17084080,60798,65420,40481,20317,4053.2,4053.2,4361.333333333333,0.125715443657778,0.1352726129822007,0.6658278232836606,0.3341721767163393,15,15
252,exp_22_LNP_APOE.czi,0,8974088,36146537,52854595,6856983,5203370,6059161,797822,342849.15,326523.0,247779.52380952385,0.7640868910578992,0.5798215930131284,0.8836482458830655,0.1163517541169345,20,21
253,exp_22_LNP_APOE.czi,1,6377855,31199195,41019725,4375923,2982464,3858454,517469,230311.73684210525,218796.15,149123.2,0.6861120235565092,0.4676280661758538,0.8817463195764642,0.1182536804235357,19,20
254,exp_22_LNP_APOE.czi,2,4076598,21814280,26755458,2007678,1612671,1575768,431910,118098.70588235294,105667.26315789472,84877.42105263157,0.4924885897505714,0.3955923542129982,0.7848708806890348,0.2151291193109652,17,19
255,exp_22_LNP_APOE.czi,3,3592942,15056185,20839506,1649900,1155320,1429240,220660,97052.9411764706,82495.0,57766.0,0.4592058541440413,0.321552644044908,0.8662585611249166,0.1337414388750833,17,20
256,exp_22_LNP_APOE.czi,4,3828332,18492818,24128804,1899981,1193500,1614119,285862,158331.75,126665.4,79566.66666666667,0.4962947309689964,0.3117545709201814,0.8495448112375861,0.1504551887624139,12,15
257,exp_22_LNP_APOE.czi,5,5636715,40865624,33458684,3645341,2464653,2977585,667756,151889.20833333334,130190.75,88023.32142857143,0.6467137330874454,0.4372498875674928,0.8168193318540021,0.1831806681459978,24,28
258,exp_22_LNP_APOE.czi,6,4032115,26638996,47285807,2100359,1597235,1713311,387048,95470.86363636365,84014.36,63889.4,0.5209075137985896,0.3961283346333128,0.8157229311750991,0.1842770688249008,22,25
