9.394400000000000000e+04,6.112000000000000000e+03,6.801950000000000000e+05,1.372200000000000000e+04,7.347300000000000000e+04,6.872000000000000000e+03,1.665740000000000000e+05,1.041400000000000000e+04,1.011100000000000000e+04,8.432900000000000000e+04,7.036780000000000000e+05,1.119950000000000000e+05,1.303070000000000000e+05,1.021200000000000000e+04,1.737150000000000000e+05,3.230130000000000000e+05,1.307130000000000000e+05,5.340300000000000000e+04,0.000000000000000000e+00,7.091220000000000000e+05,2.881500000000000000e+04,7.978220000000000000e+05
1.113200000000000000e+05,2.333000000000000000e+03,4.921970000000000000e+05,1.283300000000000000e+04,9.621200000000000000e+04,1.149900000000000000e+04,1.223150000000000000e+05,1.747500000000000000e+04,1.150300000000000000e+04,8.640000000000000000e+03,5.488660000000000000e+05,1.588730000000000000e+05,1.630970000000000000e+05,7.687000000000000000e+03,8.911900000000000000e+04,3.907620000000000000e+05,5.556700000000000000e+04,1.102470000000000000e+05,0.000000000000000000e+00,6.960960000000000000e+05,3.960900000000000000e+04,5.174690000000000000e+05
1.413990000000000000e+05,8.968000000000000000e+03,4.026980000000000000e+05,1.875000000000000000e+04,8.737800000000000000e+04,1.813800000000000000e+04,1.028200000000000000e+05,1.770500000000000000e+04,1.137600000000000000e+04,1.258360000000000000e+05,3.651600000000000000e+05,1.125620000000000000e+05,1.177460000000000000e+05,2.015700000000000000e+04,6.121800000000000000e+04,1.738800000000000000e+05,5.325800000000000000e+04,1.280660000000000000e+05,0.000000000000000000e+00,8.955640000000000000e+05,3.826700000000000000e+04,4.319100000000000000e+05
9.681600000000000000e+04,8.071000000000000000e+03,5.622350000000000000e+05,1.421300000000000000e+04,8.351800000000000000e+04,6.981000000000000000e+03,1.677460000000000000e+05,7.433000000000000000e+03,1.634900000000000000e+04,1.324190000000000000e+05,6.256390000000000000e+05,1.251980000000000000e+05,1.529450000000000000e+05,9.009000000000000000e+03,1.382080000000000000e+05,5.741590000000000000e+05,8.738300000000000000e+04,1.039180000000000000e+05,0.000000000000000000e+00,7.537010000000000000e+05,3.632600000000000000e+04,2.206600000000000000e+05
1.054470000000000000e+05,9.061000000000000000e+03,8.200880000000000000e+05,1.320800000000000000e+04,1.117560000000000000e+05,1.164900000000000000e+04,1.284960000000000000e+05,9.990000000000000000e+03,5.213000000000000000e+03,6.031000000000000000e+04,2.590550000000000000e+05,1.271270000000000000e+05,1.595650000000000000e+05,9.277000000000000000e+03,1.132400000000000000e+05,4.738400000000000000e+05,8.384900000000000000e+04,3.395100000000000000e+04,0.000000000000000000e+00,6.694800000000000000e+05,5.498400000000000000e+04,2.858620000000000000e+05
1.033890000000000000e+05,1.340400000000000000e+04,5.893500000000000000e+05,2.114700000000000000e+04,1.037470000000000000e+05,2.229900000000000000e+04,1.012510000000000000e+05,2.019000000000000000e+04,1.213400000000000000e+04,6.694500000000000000e+04,6.242770000000000000e+05,1.546650000000000000e+05,3.176860000000000000e+05,2.084100000000000000e+04,1.462370000000000000e+05,4.452660000000000000e+05,1.272680000000000000e+05,3.213500000000000000e+05,0.000000000000000000e+00,7.529760000000000000e+05,4.461700000000000000e+04,6.677560000000000000e+05
1.016620000000000000e+05,1.298800000000000000e+04,5.978210000000000000e+05,1.512600000000000000e+04,9.407300000000000000e+04,1.295400000000000000e+04,1.024980000000000000e+05,1.161600000000000000e+04,1.315800000000000000e+04,2.007460000000000000e+05,5.488530000000000000e+05,1.103030000000000000e+05,1.795880000000000000e+05,6.647000000000000000e+03,8.639400000000000000e+04,2.659390000000000000e+05,6.491700000000000000e+04,5.681600000000000000e+04,0.000000000000000000e+00,9.665270000000000000e+05,3.337800000000000000e+04,3.870480000000000000e+05
8.256200000000000000e+04,8.983000000000000000e+03,6.103530000000000000e+05,1.743300000000000000e+04,1.357700000000000000e+05,1.670500000000000000e+04,6.876500000000000000e+04,1.304000000000000000e+04,9.917000000000000000e+03,7.368200000000000000e+04,5.796340000000000000e+05,1.156580000000000000e+05,1.190890000000000000e+05,1.262400000000000000e+04,9.093900000000000000e+04,1.969080000000000000e+05,9.412400000000000000e+04,8.285200000000000000e+04,0.000000000000000000e+00,1.289122000000000000e+06,5.097100000000000000e+04,2.154620000000000000e+05
9.618400000000000000e+04,8.642000000000000000e+03,1.618400000000000000e+04,1.531700000000000000e+04,9.159600000000000000e+04,1.918100000000000000e+04,9.689100000000000000e+04,1.741800000000000000e+04,8.987000000000000000e+03,1.916180000000000000e+05,6.736470000000000000e+05,8.453200000000000000e+04,8.555700000000000000e+04,1.629800000000000000e+04,9.270100000000000000e+04,4.624920000000000000e+05,1.358180000000000000e+05,1.557690000000000000e+05,0.000000000000000000e+00,1.331997000000000000e+06,4.202900000000000000e+04,3.042870000000000000e+05
1.178990000000000000e+05,9.638000000000000000e+03,6.237640000000000000e+05,1.688600000000000000e+04,1.312330000000000000e+05,5.843000000000000000e+03,2.080920000000000000e+05,1.130100000000000000e+04,9.937000000000000000e+03,1.099120000000000000e+05,6.531110000000000000e+05,1.203840000000000000e+05,2.222100000000000000e+05,1.171500000000000000e+04,1.101830000000000000e+05,2.089240000000000000e+05,7.107500000000000000e+04,1.451610000000000000e+05,0.000000000000000000e+00,8.104330000000000000e+05,3.827700000000000000e+04,7.577620000000000000e+05
