2.341108000000000175e+04,1.997148148148148039e+03,1.190297857142857247e+05,1.903029411764706083e+03,2.953200000000000000e+04,3.223428571428571558e+03,5.152407894736841990e+04,3.774657142857142844e+03,3.205162162162162076e+03,2.128054054054053995e+04,1.651946250000000000e+05,4.158161111111110949e+04,4.034017857142857247e+04,3.025222222222222172e+03,4.386834615384616336e+04,8.692638888888889051e+04,3.490704761904761835e+04,3.347593750000000000e+04,nan,1.442145454545454413e+05,3.381695652173913004e+03,3.265230000000000000e+05
2.901825714285714275e+04,4.180399999999999636e+03,1.077207307692307659e+05,2.290849999999999909e+03,4.403300000000000000e+04,3.845760000000000218e+03,5.091450000000000000e+04,4.415050000000000182e+03,3.658763157894736651e+03,4.102450000000000000e+04,2.216416000000000058e+05,6.933225000000000000e+04,6.916677777777778101e+04,3.692823529411764866e+03,3.169868421052631675e+04,8.630607692307692196e+04,4.208775000000000000e+04,5.456216666666666424e+04,nan,2.480949599999999919e+05,3.576000000000000000e+03,2.187961499999999942e+05
2.900197435897435935e+04,1.896937500000000000e+03,4.292670967741936329e+04,2.880888888888888687e+03,3.129674074074074088e+04,3.875485714285714494e+03,4.549853846153846098e+04,4.527448275862068840e+03,4.586772727272727025e+03,4.282000000000000000e+04,9.080150000000000000e+04,2.667477777777777737e+04,3.266033333333333212e+04,4.237107142857143117e+03,1.699063999999999942e+04,3.178006666666666570e+04,2.417200000000000000e+04,3.673600000000000000e+04,nan,2.680034000000000233e+05,4.360523809523809177e+03,1.056672631578947185e+05
2.417092307692308168e+04,2.825444444444444343e+03,1.514162000000000116e+05,3.315000000000000000e+03,3.213021428571428623e+04,3.747903225806452156e+03,4.256393939393939218e+04,2.924846153846153811e+03,5.026000000000000000e+03,3.731876470588234952e+04,2.108322727272727061e+05,4.535119230769230489e+04,5.282888461538461706e+04,3.019428571428571558e+03,3.449361290322580317e+04,1.677865263157894660e+05,6.803270833333332848e+04,3.931908000000000175e+04,nan,2.192560000000000000e+05,4.637464285714285325e+03,8.249500000000000000e+04
3.251405555555555475e+04,2.739000000000000000e+03,1.785881250000000000e+05,4.481583333333333030e+03,5.125728571428571740e+04,4.459178571428571558e+03,3.637523999999999796e+04,4.912681818181818016e+03,4.163227272727272975e+03,3.591084210526316019e+04,1.433086000000000058e+05,4.973260869565217581e+04,6.123187999999999738e+04,5.471823529411764866e+03,3.679265217391304031e+04,2.150085000000000000e+05,4.799890909090908826e+04,6.784200000000000000e+04,nan,3.171937500000000000e+05,7.289307692307692378e+03,1.266653999999999942e+05
2.790259999999999854e+04,2.542024390243902417e+03,7.708270833333332848e+04,2.981941176470588289e+03,2.757574193548387120e+04,4.625666666666666970e+03,3.565914285714285506e+04,4.747648648648648305e+03,6.633000000000000000e+03,1.973547619047619082e+04,1.356979166666666570e+05,3.342486666666666861e+04,6.825924000000000524e+04,3.656878787878787989e+03,4.828919230769230489e+04,1.605956666666666570e+05,4.552200000000000000e+04,6.172431818181818380e+04,nan,1.825788461538461561e+05,5.183307692307692378e+03,1.301907500000000000e+05
1.669184210526315655e+04,2.102931818181818016e+03,1.079793157894736796e+05,2.946882352941176578e+03,4.591109756097561331e+04,3.057894736842105431e+03,2.927893333333333430e+04,3.567551724137931160e+03,3.468621621621621671e+03,5.548892857142857247e+04,1.945445599999999977e+05,2.774781250000000000e+04,4.980559999999999854e+04,4.037500000000000000e+03,3.645322580645161361e+04,1.593682352941176505e+05,3.660218750000000000e+04,2.897270588235294053e+04,nan,3.032966400000000140e+05,5.154863636363636033e+03,8.401436000000000058e+04
1.931262068965517756e+04,3.242750000000000000e+03,1.044093888888888760e+05,4.123875000000000000e+03,4.359780000000000291e+04,3.831639999999999873e+03,3.133966666666666788e+04,5.103090909090909008e+03,4.600560000000000400e+03,4.632850000000000000e+04,2.528101428571428696e+05,3.525881250000000000e+04,4.103870370370370074e+04,5.380777777777777374e+03,4.950168181818181620e+04,1.340262000000000116e+05,5.269750000000000000e+04,5.246525000000000000e+04,nan,3.279727777777777519e+05,5.343206896551723730e+03,8.737226666666666279e+04
1.625228571428571377e+04,2.038185185185185219e+03,3.844700000000000000e+04,2.667761904761904589e+03,2.923857142857142753e+04,3.736342857142857156e+03,2.545200000000000000e+04,4.860111111111111313e+03,4.615181818181818016e+03,4.044774285714285361e+04,1.706237826086956484e+05,2.496000000000000000e+04,2.976295000000000073e+04,4.786521739130434980e+03,3.376528571428571740e+04,1.199845454545454559e+05,4.022542307692307804e+04,4.124307692307692196e+04,nan,3.257711304347825935e+05,4.183071428571428442e+03,5.565471428571428260e+04
2.724229268292682900e+04,2.191574074074073906e+03,2.149281818181818526e+05,4.091178571428571104e+03,3.853680769230769511e+04,3.429409090909090992e+03,5.476017391304347984e+04,3.012466666666666697e+03,3.880820512820512704e+03,5.746268000000000029e+04,2.060983461538461561e+05,5.065539130434782419e+04,5.861833333333333576e+04,4.686033333333333758e+03,4.689203846153846098e+04,1.174050000000000000e+05,4.505200000000000000e+04,6.452138888888889051e+04,nan,2.430305925925925549e+05,5.255269230769230489e+03,2.346552592592592700e+05
4.347517391304347984e+04,3.199045454545454504e+03,1.711726956521739194e+05,5.040428571428571558e+03,3.625953571428571740e+04,4.344304347826086996e+03,3.911956250000000000e+04,4.652391304347826008e+03,4.860862068965517210e+03,5.283624137931034784e+04,2.028641904761904734e+05,4.706825000000000000e+04,5.121874193548387120e+04,6.648680000000000291e+03,5.407054545454545587e+04,1.393903750000000000e+05,5.278491666666666424e+04,1.016977777777777810e+05,nan,3.244907000000000116e+05,4.679958333333333030e+03,2.058825000000000000e+05
3.088520588235294053e+04,3.048500000000000000e+03,9.453523076923076587e+04,4.548916666666666970e+03,2.175995833333333212e+04,3.354523809523809632e+03,2.443110526315789321e+04,4.539791666666666970e+03,5.217513513513513317e+03,3.363117857142857247e+04,1.430510909090909117e+05,4.663180000000000291e+04,2.959820000000000073e+04,5.775600000000000364e+03,4.446068181818181620e+04,1.012871428571428551e+05,5.024535294117646845e+04,5.030061904761904589e+04,nan,1.313695599999999977e+05,4.053199999999999818e+03,1.080042105263158010e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.237142000000000116e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.242980999999999767e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.217596785714285652e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.006783529411764757e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.288161499999999942e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.240229411764706310e+04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.330547058823529369e+04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.528605000000000000e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.861978947368421359e+04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.953637999999999884e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.674883076923076878e+05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.617257142857143481e+04
