1.167331666666666744e+06,1.542691333333333395e+07,6.877787200000000000e+07,1.224196100000000000e+07
1.231214666666666744e+06,1.420957933333333395e+07,8.133406533333332837e+07,1.629266300000000000e+07
1.397855333333333256e+06,9.466174333333333954e+06,7.175478600000000000e+07,1.402789733333333395e+07
1.347340000000000000e+06,9.095877000000000000e+06,6.137730600000000000e+07,1.673964466666666605e+07
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
