0.000000000000000000e+00,1.711263532422309941e-01,1.210755309917959932e-01,2.151188424783055941e-01
0.000000000000000000e+00,7.756360870049759659e-02,3.819279054401290147e-02,2.409287331795250120e-01
0.000000000000000000e+00,7.136971771678810028e-02,4.567928030712919973e-02,2.116692218018343952e-01
0.000000000000000000e+00,1.008771352184276993e-01,1.862390694702464877e-01,2.827086631825250773e-01
0.000000000000000000e+00,6.384592820367579469e-02,1.529008542813087013e-01,2.936131578028424727e-01
0.000000000000000000e+00,6.743237701714489829e-02,2.460117550240099871e-02,3.080064755871242954e-01
0.000000000000000000e+00,7.789103969155200535e-02,1.041913286103508945e-01,3.400205121417613219e-01
0.000000000000000000e+00,7.224506680715199469e-02,7.941068234050679964e-02,2.026758116729129033e-01
0.000000000000000000e+00,4.467229139004490202e-02,6.370919932401679364e-02,1.362027338520183928e-01
0.000000000000000000e+00,1.310609489507996994e-01,1.542952778950436865e-01,3.163819908789000102e-01
0.000000000000000000e+00,3.562888929248839848e-02,2.921009208040140082e-02,2.183688548242194993e-01
0.000000000000000000e+00,4.727587404144920069e-02,4.280777670348220182e-02,1.422343436735638011e-01
