0.000000000000000000e+00,3.323411017568049242e-01,3.418583826654932878e-01,4.863578763226196755e-01
0.000000000000000000e+00,2.043206915432287107e-01,1.357078041259819068e-01,4.166528386721682908e-01
0.000000000000000000e+00,1.686521936393335919e-01,1.189911005832377938e-01,5.090886039762508863e-01
0.000000000000000000e+00,2.510832488245597904e-01,4.431444821778623977e-01,5.240181586358605426e-01
0.000000000000000000e+00,1.574785308962907970e-01,3.473288192822315268e-01,4.739662474620744970e-01
0.000000000000000000e+00,1.544604772481567023e-01,7.889171721881389765e-02,5.260900352296508098e-01
0.000000000000000000e+00,1.309682573216784940e-01,2.788970628853147948e-01,6.580264485197840907e-01
0.000000000000000000e+00,1.784134583087307047e-01,2.251778753623165097e-01,4.437039405981608731e-01
0.000000000000000000e+00,9.576617504917160628e-02,2.046079027056545985e-01,2.284799369020653892e-01
0.000000000000000000e+00,2.719470151481592213e-01,5.161694733509808453e-01,5.705550114855650889e-01
0.000000000000000000e+00,6.709964099363779910e-02,6.815583155626810108e-02,4.623185005265381120e-01
0.000000000000000000e+00,8.754602189311459781e-02,1.238737841498576964e-01,3.281895625033608987e-01
