0.000000000000000000e+00,9.696700000000000000e+04,1.018005000000000000e+06,2.121881000000000000e+06
0.000000000000000000e+00,6.927500000000000000e+04,4.244580000000000000e+05,1.750011000000000000e+06
0.000000000000000000e+00,9.237400000000000000e+04,4.905680000000000000e+05,2.722551000000000000e+06
0.000000000000000000e+00,6.373700000000000000e+04,1.231051000000000000e+06,2.337700000000000000e+06
0.000000000000000000e+00,6.709900000000000000e+04,1.474587000000000000e+06,1.988524000000000000e+06
0.000000000000000000e+00,1.036100000000000000e+05,2.808360000000000000e+05,2.504317000000000000e+06
0.000000000000000000e+00,3.139800000000000000e+04,6.799040000000000000e+05,3.738282000000000000e+06
0.000000000000000000e+00,8.460000000000000000e+04,7.342540000000000000e+05,1.826529000000000000e+06
0.000000000000000000e+00,7.088100000000000000e+04,5.685300000000000000e+05,6.170910000000000000e+05
0.000000000000000000e+00,9.327800000000000000e+04,2.418933000000000000e+06,2.958116000000000000e+06
0.000000000000000000e+00,3.928000000000000000e+04,2.599940000000000000e+05,2.195568000000000000e+06
0.000000000000000000e+00,7.438500000000000000e+04,3.886520000000000000e+05,1.057288000000000000e+06
