0.000000000000000000e+00,1.680200000000000000e+04,9.104000000000000000e+04,3.313840000000000000e+05
0.000000000000000000e+00,1.506000000000000000e+04,3.766100000000000000e+04,2.838390000000000000e+05
0.000000000000000000e+00,1.877100000000000000e+04,8.013200000000000000e+04,3.653580000000000000e+05
0.000000000000000000e+00,1.252100000000000000e+04,1.171700000000000000e+05,2.802790000000000000e+05
0.000000000000000000e+00,1.074500000000000000e+04,1.231280000000000000e+05,3.867460000000000000e+05
0.000000000000000000e+00,2.483300000000000000e+04,5.689100000000000000e+04,4.935150000000000000e+05
0.000000000000000000e+00,8.277000000000000000e+03,7.236700000000000000e+04,4.776520000000000000e+05
0.000000000000000000e+00,1.632100000000000000e+04,1.119890000000000000e+05,3.392170000000000000e+05
0.000000000000000000e+00,2.562200000000000000e+04,9.688600000000000000e+04,1.604180000000000000e+05
0.000000000000000000e+00,1.967900000000000000e+04,1.621740000000000000e+05,3.964930000000000000e+05
0.000000000000000000e+00,9.857000000000000000e+03,4.293100000000000000e+04,2.910250000000000000e+05
0.000000000000000000e+00,2.496100000000000000e+04,7.155100000000000000e+04,1.511040000000000000e+05
