nan,8.523147781908956278e-01,9.179113561667922028e-01,8.649212376159933768e-01
nan,8.214264540226478006e-01,9.185036754602168285e-01,8.604425105096246140e-01
nan,8.311125106842413013e-01,8.595899772209567580e-01,8.816810987629493113e-01
nan,8.358073906999921032e-01,9.130928831400786372e-01,8.929406996771173111e-01
nan,8.619675247931760653e-01,9.229349414632771476e-01,8.371780892277509434e-01
nan,8.066613205857851021e-01,8.315473740624824694e-01,8.353760317456081497e-01
nan,7.913799621928165884e-01,9.038019543488982066e-01,8.867031599640791129e-01
nan,8.382794462995808438e-01,8.676633071115507079e-01,8.433717527355469867e-01
nan,7.344953006642280791e-01,8.543978503672889913e-01,7.936769863757203725e-01
nan,8.257832626574713730e-01,9.371688194251536208e-01,8.818064936927075825e-01
nan,7.993976026212425978e-01,8.582784517619872489e-01,8.829623504932250233e-01
nan,7.487468040988062290e-01,8.445229605195967437e-01,8.749544849684539605e-01
