8.027870000000000000e+06,1.965884500000000000e+07,2.648742900000000000e+07,2.066042900000000000e+07,2.197579400000000000e+07,2.906485200000000000e+07,3.675148700000000000e+07,1.251378700000000000e+07,2.861199900000000000e+07,2.457394300000000000e+07,4.375739100000000000e+07,1.738745700000000000e+07,6.040829900000000000e+07
6.231076000000000000e+06,1.417827700000000000e+07,1.939828800000000000e+07,1.728811500000000000e+07,7.217184000000000000e+06,2.609680500000000000e+07,1.142521500000000000e+07,1.234793000000000000e+07,1.829869200000000000e+07,3.035823600000000000e+07,1.960140000000000000e+07,1.030338100000000000e+07,2.123585800000000000e+07
6.099374000000000000e+06,8.090898000000000000e+06,1.730925300000000000e+07,1.774224300000000000e+07,1.395607800000000000e+07,1.622994400000000000e+07,1.530539200000000000e+07,1.132829200000000000e+07,6.647130000000000000e+06,1.494629200000000000e+07,8.612485000000000000e+06,1.485194200000000000e+07,1.407306300000000000e+07
8.484732000000000000e+06,2.078796400000000000e+07,3.251160900000000000e+07,1.704021100000000000e+07,1.259148400000000000e+07,2.988409300000000000e+07,8.428266000000000000e+06,3.476445800000000000e+07,2.279409300000000000e+07,2.242322100000000000e+07,7.604719000000000000e+06,2.192954100000000000e+07,1.511150300000000000e+07
8.287478000000000000e+06,1.672941100000000000e+07,9.804119000000000000e+06,2.108188000000000000e+07,9.986877000000000000e+06,6.624280000000000000e+06,5.878103000000000000e+06,1.479523200000000000e+07,1.469099400000000000e+07,2.272709300000000000e+07,9.318071000000000000e+06,1.700417700000000000e+07,nan
9.144918000000000000e+06,9.166828000000000000e+06,8.397526000000000000e+06,1.617753900000000000e+07,4.941105000000000000e+06,2.101980100000000000e+07,8.063052000000000000e+06,1.459565200000000000e+07,7.207819000000000000e+06,1.192233500000000000e+07,3.828318700000000000e+07,1.153920300000000000e+07,nan
1.321890300000000000e+07,2.189137300000000000e+07,1.743367800000000000e+07,2.086049500000000000e+07,1.320711600000000000e+07,2.132784400000000000e+07,nan,1.315296400000000000e+07,1.138090800000000000e+07,2.239855600000000000e+07,1.675643600000000000e+07,2.355427200000000000e+07,nan
5.649170000000000000e+06,1.405648400000000000e+07,1.688831600000000000e+07,8.860190000000000000e+06,1.503668800000000000e+07,1.491026100000000000e+07,nan,1.504909000000000000e+07,1.333197200000000000e+07,1.327646500000000000e+07,nan,9.735430000000000000e+06,nan
5.562173000000000000e+06,1.389532700000000000e+07,1.096392100000000000e+07,1.390719100000000000e+07,1.844660600000000000e+07,2.093152000000000000e+07,nan,2.096301000000000000e+07,1.263959400000000000e+07,1.126537600000000000e+07,nan,nan,nan
9.062740000000000000e+06,6.394468000000000000e+06,1.239954900000000000e+07,1.464386500000000000e+07,2.677549500000000000e+07,1.356668200000000000e+07,nan,1.468636500000000000e+07,6.572938000000000000e+06,1.224181500000000000e+07,nan,nan,nan
nan,6.982599000000000000e+06,1.188258700000000000e+07,1.010622500000000000e+07,1.157420600000000000e+07,7.132961000000000000e+06,nan,1.618313100000000000e+07,9.348624000000000000e+06,1.491296400000000000e+07,nan,nan,nan
nan,nan,8.737699000000000000e+06,5.905402000000000000e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan
