5.256394000000000000e+06,6.271793000000000000e+06,4.650202000000000000e+06,5.273043000000000000e+06,4.560131000000000000e+06,6.048678000000000000e+06,8.261310000000000000e+06,3.683535000000000000e+06,4.885768000000000000e+06,5.288785000000000000e+06,6.081324000000000000e+06,3.446657000000000000e+06,1.007217400000000000e+07
4.466775000000000000e+06,4.939087000000000000e+06,4.506165000000000000e+06,4.847248000000000000e+06,2.844756000000000000e+06,5.870714000000000000e+06,5.027732000000000000e+06,3.684418000000000000e+06,4.894977000000000000e+06,6.769704000000000000e+06,4.672135000000000000e+06,3.870026000000000000e+06,4.570145000000000000e+06
5.396923000000000000e+06,3.850234000000000000e+06,4.076926000000000000e+06,4.261566000000000000e+06,3.582643000000000000e+06,4.978244000000000000e+06,5.557562000000000000e+06,4.314341000000000000e+06,4.078179000000000000e+06,5.991396000000000000e+06,4.415836000000000000e+06,5.020444000000000000e+06,3.435863000000000000e+06
4.841162000000000000e+06,5.571780000000000000e+06,5.554542000000000000e+06,4.103457000000000000e+06,3.545122000000000000e+06,6.441000000000000000e+06,4.838613000000000000e+06,8.031940000000000000e+06,5.771335000000000000e+06,4.469428000000000000e+06,2.733634000000000000e+06,4.866821000000000000e+06,3.882477000000000000e+06
5.545774000000000000e+06,5.097623000000000000e+06,3.212152000000000000e+06,4.848663000000000000e+06,3.455680000000000000e+06,4.767372000000000000e+06,4.406484000000000000e+06,4.754020000000000000e+06,4.912441000000000000e+06,4.984144000000000000e+06,5.147150000000000000e+06,3.440197000000000000e+06,nan
6.348513000000000000e+06,4.546106000000000000e+06,3.456886000000000000e+06,6.374161000000000000e+06,3.091633000000000000e+06,1.741573000000000000e+06,5.588039000000000000e+06,4.952520000000000000e+06,4.413345000000000000e+06,4.958841000000000000e+06,8.718380000000000000e+06,3.366242000000000000e+06,nan
6.639496000000000000e+06,5.082902000000000000e+06,3.426205000000000000e+06,4.638517000000000000e+06,3.133258000000000000e+06,1.892681000000000000e+06,nan,3.298661000000000000e+06,3.223222000000000000e+06,5.134859000000000000e+06,5.302023000000000000e+06,6.114828000000000000e+06,nan
4.924697000000000000e+06,4.928261000000000000e+06,4.433648000000000000e+06,3.590979000000000000e+06,3.487647000000000000e+06,2.214969000000000000e+06,nan,4.640912000000000000e+06,5.048649000000000000e+06,5.189326000000000000e+06,nan,4.932263000000000000e+06,nan
5.000342000000000000e+06,6.152772000000000000e+06,4.621804000000000000e+06,5.228078000000000000e+06,4.163768000000000000e+06,4.581948000000000000e+06,nan,5.394089000000000000e+06,3.656830000000000000e+06,4.833469000000000000e+06,nan,nan,nan
9.947734000000000000e+06,4.097890000000000000e+06,3.610251000000000000e+06,5.281381000000000000e+06,4.869390000000000000e+06,3.981676000000000000e+06,nan,5.510278000000000000e+06,4.325678000000000000e+06,3.979468000000000000e+06,nan,nan,nan
nan,5.412472000000000000e+06,4.855340000000000000e+06,5.414626000000000000e+06,5.187800000000000000e+06,4.256310000000000000e+06,nan,5.033918000000000000e+06,4.609951000000000000e+06,4.884804000000000000e+06,nan,nan,nan
nan,nan,4.988567000000000000e+06,4.548221000000000000e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan
