2.150000000000000000e+03,1.661740000000000000e+05,3.929880000000000000e+05,2.246710000000000000e+05,4.847200000000000000e+05,3.010260000000000000e+05,1.279100000000000000e+04,1.241640000000000000e+05,1.700000000000000000e+05,1.829700000000000000e+05,6.583700000000000000e+04,7.594760000000000000e+05,1.966100000000000000e+04
4.100000000000000000e+03,5.970500000000000000e+04,3.840620000000000000e+05,1.347460000000000000e+05,4.675500000000000000e+04,2.740670000000000000e+05,7.122000000000000000e+03,3.471900000000000000e+04,4.353000000000000000e+05,2.395370000000000000e+05,3.588300000000000000e+04,1.517100000000000000e+04,7.945000000000000000e+03
3.273000000000000000e+03,4.592800000000000000e+04,4.539120000000000000e+05,5.412600000000000000e+04,1.649600000000000000e+04,7.248100000000000000e+04,7.561000000000000000e+03,2.055400000000000000e+04,1.086910000000000000e+05,6.779400000000000000e+04,2.035450000000000000e+05,1.431000000000000000e+04,3.894000000000000000e+03
4.724000000000000000e+03,8.786400000000000000e+04,5.132390000000000000e+05,1.130550000000000000e+05,2.337070000000000000e+05,2.971630000000000000e+05,3.510000000000000000e+03,8.927600000000000000e+04,3.732240000000000000e+05,9.448100000000000000e+04,5.620000000000000000e+03,1.552900000000000000e+04,3.563000000000000000e+03
3.864000000000000000e+03,6.380900000000000000e+04,2.893960000000000000e+05,6.295100000000000000e+04,8.239000000000000000e+03,1.037910000000000000e+05,1.010000000000000000e+03,1.607500000000000000e+04,2.855780000000000000e+05,9.111400000000000000e+04,1.872000000000000000e+04,9.258000000000000000e+03,nan
4.630000000000000000e+03,2.580800000000000000e+04,2.157360000000000000e+05,3.705500000000000000e+04,3.915000000000000000e+03,3.029250000000000000e+05,1.953000000000000000e+03,4.378000000000000000e+04,1.180150000000000000e+05,1.261630000000000000e+05,2.950800000000000000e+04,8.816000000000000000e+04,nan
1.225800000000000000e+04,7.910000000000000000e+04,2.654630000000000000e+05,8.103700000000000000e+04,1.080490000000000000e+05,1.770030000000000000e+05,nan,5.047500000000000000e+04,2.155190000000000000e+05,1.426410000000000000e+05,1.867500000000000000e+04,2.342800000000000000e+04,nan
2.204000000000000000e+03,3.865100000000000000e+04,5.391470000000000000e+05,2.585200000000000000e+04,5.859230000000000000e+05,9.041600000000000000e+04,nan,4.029200000000000000e+04,1.457770000000000000e+05,5.057000000000000000e+04,nan,1.086500000000000000e+04,nan
1.455000000000000000e+03,6.855400000000000000e+04,2.930470000000000000e+05,6.077300000000000000e+04,1.733400000000000000e+04,1.645340000000000000e+05,nan,1.055800000000000000e+04,3.049830000000000000e+05,1.140280000000000000e+05,nan,nan,nan
5.147000000000000000e+03,4.240000000000000000e+03,4.627120000000000000e+05,6.219200000000000000e+04,3.783100000000000000e+04,1.442210000000000000e+05,nan,1.798900000000000000e+04,9.057700000000000000e+04,8.472900000000000000e+04,nan,nan,nan
nan,1.596900000000000000e+04,1.882400000000000000e+05,4.604500000000000000e+04,2.058470000000000000e+05,3.171800000000000000e+04,nan,3.402100000000000000e+04,6.556300000000000000e+04,4.642400000000000000e+04,nan,nan,nan
nan,nan,3.811790000000000000e+05,1.441600000000000000e+04,nan,nan,nan,nan,nan,nan,nan,nan,nan
