1.607545463554828913e-01,1.335544626177132266e-01,1.762638893016817976e-01,1.492409637015946755e-01,1.056305341331048309e-01,1.529379985381510709e-01,1.834786183967273276e-01,1.653357079934122398e-01,1.694796742720065530e-01,1.696286124532774275e-01,1.853201576047972254e-01,1.508330992073863841e-01,1.581772607628586513e-01,1.737289385936439667e-01,2.000565213223193251e-01,2.742798661466822607e-01,2.673163792325535804e-01,1.586021620924584763e-01
1.248657043152333751e-01,1.689222320290281465e-01,1.783660128404435108e-01,1.672072843429437128e-01,1.052947464834919217e-01,1.913960016039411016e-01,1.342999844879070315e-01,1.701623770830831550e-01,1.650335136606444209e-01,1.576639684516396855e-01,2.001559116906805880e-01,1.916023214019335619e-01,2.522205835941795371e-01,1.472132723356533723e-01,2.915724343091581350e-01,4.551392274674146421e-01,1.507538768352645886e-01,1.221874231520533732e-01
1.326955229425970662e-01,1.488138849541672804e-01,2.438816069804564945e-01,1.859965635738831669e-01,1.301271879207539783e-01,1.562520378219758588e-01,1.596130063946467892e-01,1.692048867710140847e-01,1.570811754173230268e-01,1.280720791873772857e-01,2.698457795975970908e-01,2.098962781990167115e-01,2.646959477105975123e-01,2.156830543023581515e-01,1.768346210118329487e-01,3.828666421464245739e-01,2.229468862471370993e-01,1.644716316558403058e-01
1.422310899318248167e-01,1.537357146959168475e-01,1.236699396510259757e-01,1.301171053948553813e-01,1.341596258315935208e-01,9.570589235448585808e-02,2.075430075835108246e-01,1.688040650898312289e-01,1.951032833224614071e-01,1.615219539265916882e-01,1.779680462776074557e-01,1.848071363624005647e-01,1.751638143161270700e-01,1.742912884217232006e-01,2.326387570527083115e-01,2.413057837946164796e-01,9.413458492521332988e-02,1.941118144068663676e-01
1.100003187915559871e-01,1.534947068655977132e-01,1.878916937935397047e-01,1.369259382898564414e-01,1.080325099894945823e-01,1.340561111602796840e-01,2.310449281822233858e-01,1.236181676735274015e-01,9.202968072574474467e-02,1.248085311122153623e-01,2.689448943061241160e-01,1.850104426888619646e-01,1.704424451673653140e-01,1.928168030966431745e-01,1.982015102805343432e-01,2.388974795875151436e-01,1.192760380581441571e-01,1.835222644983847962e-01
1.192077078435378468e-01,1.402392689437484130e-01,2.129762419070609092e-01,1.961430690621394357e-01,1.529279981920326492e-01,1.784170096429579799e-01,1.988666543234982598e-01,1.596725239120854456e-01,1.270090191926509238e-01,2.226754723272435788e-01,2.753384865163664985e-01,1.980536790460057928e-01,3.303487740922289584e-01,2.487258617396636562e-01,1.916318199148799029e-01,2.860949896209854515e-01,1.856186800521835156e-01,1.986840357712059413e-01
1.497643151903032543e-01,1.884883802899640359e-01,2.222602483397986273e-01,1.362494867608162186e-01,1.141749122657352011e-01,1.649871729091841877e-01,1.726578891277160133e-01,1.783094493794298852e-01,2.050617757367727001e-01,2.072169617126389529e-01,1.730916355867182788e-01,1.895709382608718740e-01,1.811398603753453795e-01,1.585259338887395897e-01,1.433541113904691355e-01,1.574286014736311079e-01,1.917480469694420042e-01,1.577025853590669768e-01
1.829235742459740799e-01,1.344790547798066505e-01,2.130293814336857716e-01,1.786078709909765805e-01,1.507771813955344486e-01,2.087348828420257096e-01,1.444873342764404212e-01,1.651636812847436797e-01,1.558947420585757582e-01,1.139897309998500197e-01,2.324440660034892692e-01,1.908594954253219900e-01,1.749824457095609243e-01,1.475805948743530716e-01,1.102866824054493655e-01,2.389731869184123503e-01,1.326440351864080769e-01,3.738930814346871911e-01
1.972143409852979146e-01,1.565185790860361692e-01,3.021388251111375989e-01,1.840019870369494215e-01,1.387535587545686011e-01,1.863300440001708635e-01,1.999534378072533036e-01,1.650634541866552174e-01,1.207053397647457060e-01,1.787650634531300076e-01,2.471036061918051863e-01,1.865005546221385202e-01,2.221647546470787715e-01,1.996862678594140961e-01,1.481581624782693785e-01,2.487249605261751817e-01,1.668590045325449300e-01,1.762179885878245589e-01
1.412312687524967802e-01,1.152671755725190872e-01,1.547808678148649975e-01,1.585449615099859821e-01,1.536244117864786207e-01,1.435316907803135811e-01,1.975339127443458964e-01,1.607947784068371189e-01,1.761528579236136260e-01,1.325133197289518616e-01,2.052254797567687195e-01,1.719166168268626560e-01,1.847574342109967738e-01,1.724704800961606443e-01,1.627115832153629704e-01,2.069302501269824346e-01,1.360182842877348253e-01,1.732208571039155764e-01
1.850445173827273693e-01,1.290850154707529063e-01,1.895881345365386661e-01,2.025129556179612600e-01,1.752825096980941133e-01,1.343773303504847139e-01,1.904439042287729977e-01,2.205346365245110241e-01,1.316679438909805766e-01,1.435477123438591851e-01,2.011072646065130420e-01,1.732376796348870374e-01,2.296407028500392078e-01,1.470123054009007391e-01,1.616674241741175300e-01,2.789904437753632505e-01,1.303389889316817485e-01,2.466535592124754206e-01
1.522262904330368427e-01,1.449403870349290080e-01,1.537606262233296162e-01,1.645045748809533803e-01,1.212784130359931684e-01,1.997867305501183077e-01,1.329259240078029258e-01,1.854483403549702647e-01,1.629031855402436613e-01,1.748921908581561324e-01,2.794385835715699762e-01,1.499652092577594686e-01,2.315207745517429694e-01,1.873341184328476128e-01,1.487068488490890794e-01,2.649326199264187554e-01,1.608015999892977166e-01,1.857882570938788058e-01
