6.457920000000000000e+05,5.245800000000000000e+04,3.532845000000000000e+06,7.832300000000000000e+04,8.402400000000000000e+05,6.293400000000000000e+04,1.690355000000000000e+06,1.044360000000000000e+05,9.296100000000000000e+04,7.020160000000000000e+05,4.921170000000000000e+06,1.327633000000000000e+06,9.554850000000000000e+05,6.777800000000000000e+04,1.001392000000000000e+06,1.398247000000000000e+06,5.651730000000000000e+05,4.652900000000000000e+05
9.903520000000000000e+05,2.039400000000000000e+04,2.823890000000000000e+06,6.073300000000000000e+04,1.149649000000000000e+06,8.728500000000000000e+04,1.237744000000000000e+06,1.498980000000000000e+05,1.175640000000000000e+05,7.708800000000000000e+04,4.265235000000000000e+06,1.407770000000000000e+06,1.007618000000000000e+06,5.617700000000000000e+04,5.089370000000000000e+05,8.659570000000000000e+05,4.653280000000000000e+05,1.077615000000000000e+06
1.130430000000000000e+06,6.141900000000000000e+04,1.572390000000000000e+06,9.312000000000000000e+04,8.318400000000000000e+05,1.226800000000000000e+05,1.098106000000000000e+06,1.135310000000000000e+05,8.824100000000000000e+04,1.195241000000000000e+06,1.615545000000000000e+06,6.287010000000000000e+05,5.743420000000000000e+05,1.035130000000000000e+05,3.895900000000000000e+05,4.132640000000000000e+05,3.209150000000000000e+05,9.295220000000000000e+05
8.956340000000000000e+05,6.965200000000000000e+04,4.542745000000000000e+06,1.099010000000000000e+05,8.473190000000000000e+05,1.058660000000000000e+05,1.106084000000000000e+06,6.612400000000000000e+04,1.149750000000000000e+05,1.124423000000000000e+06,4.192438000000000000e+06,9.931110000000000000e+05,1.229746000000000000e+06,1.004640000000000000e+05,7.901220000000000000e+05,3.033856000000000000e+06,1.512101000000000000e+06,7.624420000000000000e+05
1.160633000000000000e+06,8.076500000000000000e+04,4.318903000000000000e+06,1.048450000000000000e+05,1.390711000000000000e+06,1.129900000000000000e+05,5.496550000000000000e+05,1.041190000000000000e+05,8.234300000000000000e+04,6.339150000000000000e+05,9.055870000000000000e+05,1.035174000000000000e+06,1.363604000000000000e+06,7.879500000000000000e+04,7.452920000000000000e+05,2.639806000000000000e+06,9.612660000000000000e+05,2.541490000000000000e+05
9.838290000000000000e+05,1.026460000000000000e+05,2.694324000000000000e+06,1.092060000000000000e+05,8.141740000000000000e+05,1.346060000000000000e+05,6.589340000000000000e+05,1.611110000000000000e+05,1.256210000000000000e+05,3.718820000000000000e+05,2.731645000000000000e+06,8.890620000000000000e+05,1.328281000000000000e+06,9.947900000000000000e+04,9.678090000000000000e+05,2.091239000000000000e+06,9.205970000000000000e+05,9.035200000000000000e+05
8.687450000000000000e+05,8.511400000000000000e+04,3.874530000000000000e+06,1.047270000000000000e+05,1.711418000000000000e+06,9.745000000000000000e+04,7.788060000000000000e+05,9.692700000000000000e+04,1.069190000000000000e+05,1.214500000000000000e+06,4.557869000000000000e+06,7.499620000000000000e+05,1.128454000000000000e+06,5.953600000000000000e+04,1.035708000000000000e+06,2.529534000000000000e+06,5.170170000000000000e+05,4.168860000000000000e+05
5.395040000000000000e+05,7.448000000000000000e+04,2.895502000000000000e+06,9.996200000000000000e+04,1.202808000000000000e+06,8.467200000000000000e+04,5.209730000000000000e+05,1.052350000000000000e+05,1.008950000000000000e+05,9.401110000000000000e+05,3.385821000000000000e+06,9.264040000000000000e+05,9.385170000000000000e+05,1.282960000000000000e+05,9.750860000000000000e+05,1.236486000000000000e+06,9.812880000000000000e+05,9.444010000000000000e+05
5.427800000000000000e+05,5.503500000000000000e+04,1.460802000000000000e+06,8.454800000000000000e+04,7.723910000000000000e+05,1.170450000000000000e+05,4.810770000000000000e+05,1.211110000000000000e+05,9.453600000000000000e+04,1.172125000000000000e+06,3.512126000000000000e+06,5.219770000000000000e+05,5.452350000000000000e+05,9.434800000000000000e+04,5.769510000000000000e+05,2.433258000000000000e+06,9.453850000000000000e+05,9.228740000000000000e+05
1.058859000000000000e+06,1.113500000000000000e+05,4.590380000000000000e+06,1.121070000000000000e+05,9.050710000000000000e+05,6.607600000000000000e+04,1.174411000000000000e+06,8.319300000000000000e+04,1.408890000000000000e+05,1.244207000000000000e+06,4.979294000000000000e+06,1.058391000000000000e+06,1.258607000000000000e+06,1.131440000000000000e+05,1.097027000000000000e+06,1.321049000000000000e+06,6.921790000000000000e+05,1.027180000000000000e+06
9.499660000000000000e+05,6.787000000000000000e+04,3.937815000000000000e+06,1.036230000000000000e+05,8.063440000000000000e+05,9.387000000000000000e+04,4.660690000000000000e+05,8.532900000000000000e+04,1.200520000000000000e+05,1.369677000000000000e+06,4.009701000000000000e+06,1.319482000000000000e+06,1.219492000000000000e+06,1.409950000000000000e+05,1.086898000000000000e+06,9.548750000000000000e+05,5.764200000000000000e+05,1.373773000000000000e+06
1.003171000000000000e+06,8.345500000000000000e+04,2.635226000000000000e+06,1.203310000000000000e+05,5.256830000000000000e+05,6.845800000000000000e+04,5.213430000000000000e+05,1.037270000000000000e+05,1.602240000000000000e+05,8.617080000000000000e+05,2.878790000000000000e+06,8.766700000000000000e+05,7.031680000000000000e+05,1.137860000000000000e+05,8.584070000000000000e+05,1.344908000000000000e+06,7.475050000000000000e+05,8.505220000000000000e+05
