3.398905263157894660e+04,2.914333333333333485e+03,1.605838636363636469e+05,4.895187500000000000e+03,4.668000000000000000e+04,3.933375000000000000e+03,8.896605263157894660e+04,3.729857142857142662e+03,3.443000000000000000e+03,3.052243478260869597e+04,2.590089473684210388e+05,5.772317391304347984e+04,4.549928571428571740e+04,3.080818181818181984e+03,4.172466666666666424e+04,8.224982352941176214e+04,2.825865000000000146e+04,4.229909090909091174e+04
6.189700000000000000e+04,3.399000000000000000e+03,1.568827777777777810e+05,3.036650000000000091e+03,7.185306250000000000e+04,4.364250000000000000e+03,6.188719999999999709e+04,6.813545454545454959e+03,5.111478260869565020e+03,3.854400000000000000e+04,2.843490000000000000e+05,6.120739130434782419e+04,5.597877777777778101e+04,4.012642857142857338e+03,2.827427777777777737e+04,5.093864705882353155e+04,4.230254545454545587e+04,6.338911764705882524e+04
5.949631578947368689e+04,3.838687500000000000e+03,7.147227272727272066e+04,4.232727272727272975e+03,4.159200000000000000e+04,5.841904761904761472e+03,6.100588888888889051e+04,5.676550000000000182e+03,5.515062500000000000e+03,5.976205000000000291e+04,1.009715625000000000e+05,3.143504999999999927e+04,3.190788888888889051e+04,4.140520000000000437e+03,1.947950000000000000e+04,2.582900000000000000e+04,2.139433333333333212e+04,6.196813333333333139e+04
4.071063636363636033e+04,3.316761904761904589e+03,3.028496666666666861e+05,5.233380952380952294e+03,3.851450000000000000e+04,6.227411764705881978e+03,4.608683333333333576e+04,4.723142857142856883e+03,3.964655172413793025e+03,4.497691999999999825e+04,3.493698333333333139e+05,4.965555000000000291e+04,5.346721739130434435e+04,4.784000000000000000e+03,3.160488000000000102e+04,1.784621176470588252e+05,8.894711764705882524e+04,3.812209999999999854e+04
9.671941666666667152e+04,4.250789473684210861e+03,2.273106842105263204e+05,6.552812500000000000e+03,7.319531578947367962e+04,7.061875000000000000e+03,2.892921052631579005e+04,4.958047619047619264e+03,6.334076923076922867e+03,4.527964285714285506e+04,9.055869999999999709e+04,5.448284210526316019e+04,7.575577777777778101e+04,4.924687500000000000e+03,4.140511111111110949e+04,2.199838333333333430e+05,6.408440000000000146e+04,5.082980000000000291e+04
4.471950000000000000e+04,4.887904761904761472e+03,1.347162000000000116e+05,4.044666666666666515e+03,3.877019047619047342e+04,4.985407407407407845e+03,4.118337500000000000e+04,1.006943750000000000e+04,8.374733333333333576e+03,1.957273684210526335e+04,1.241656818181818235e+05,3.704425000000000000e+04,6.641405000000000291e+04,4.521772727272727025e+03,3.722342307692307804e+04,1.493742142857142899e+05,4.184531818181818380e+04,5.314823529411765048e+04
5.110264705882353155e+04,3.404559999999999945e+03,1.845014285714285797e+05,6.981800000000000182e+03,9.007463157894737378e+04,4.236956521739130039e+03,4.098978947368421359e+04,4.038625000000000000e+03,3.818535714285714221e+03,6.072500000000000000e+04,2.532149444444444380e+05,3.408918181818181620e+04,5.939231578947368689e+04,4.252571428571428442e+03,5.178540000000000146e+04,2.299576363636363531e+05,3.446780000000000291e+04,2.977757142857142753e+04
2.997244444444444525e+04,3.724000000000000000e+03,1.608612222222222190e+05,6.247625000000000000e+03,6.014040000000000146e+04,4.032000000000000000e+03,4.341441666666666424e+04,5.846388888888888687e+03,6.726333333333333030e+03,5.530064705882353155e+04,2.604477692307692196e+05,4.632019999999999709e+04,4.692584999999999854e+04,7.546823529411764866e+03,7.500661538461539021e+04,1.545607500000000000e+05,7.009200000000000000e+04,6.296006666666666570e+04
2.467181818181818016e+04,3.439687500000000000e+03,6.956200000000000000e+04,4.227399999999999636e+03,5.149273333333332994e+04,4.681800000000000182e+03,2.672650000000000000e+04,5.265695652173913004e+03,6.752571428571428442e+03,4.041810344827586232e+04,1.527011304347826226e+05,3.070452941176470631e+04,2.596357142857142753e+04,6.739142857142856883e+03,3.846340000000000146e+04,1.280662105263157864e+05,5.908656250000000000e+04,4.194881818181818380e+04
4.411912500000000000e+04,6.186111111111111313e+03,2.550211111111111240e+05,4.874217391304347984e+03,4.763531578947368689e+04,6.006909090909090992e+03,6.908300000000000000e+04,3.617086956521739012e+03,5.870375000000000000e+03,6.912261111111110949e+04,2.928996470588235534e+05,4.810868181818181620e+04,5.720940909090908826e+04,5.142909090909090992e+03,6.856418750000000000e+04,1.200953636363636324e+05,4.614526666666667006e+04,9.338000000000000000e+04
4.999821052631578641e+04,4.847857142857143117e+03,2.187675000000000000e+05,4.934428571428571558e+03,3.665200000000000000e+04,5.866875000000000000e+03,2.452994736842105340e+04,4.740500000000000000e+03,7.503250000000000000e+03,6.225804545454545587e+04,2.673134000000000233e+05,5.997645454545454413e+04,5.543145454545454413e+04,7.833055555555555657e+03,7.245986666666666861e+04,1.193593750000000000e+05,4.803500000000000000e+04,7.632072222222221899e+04
5.015855000000000291e+04,3.793409090909090992e+03,1.145750434782608645e+05,6.685055555555555657e+03,3.092252941176470631e+04,3.422900000000000091e+03,3.066723529411764684e+04,4.714863636363636033e+03,7.282909090909090992e+03,3.746556521739130403e+04,1.370852380952381063e+05,5.156882352941176214e+04,3.515840000000000146e+04,6.321444444444444343e+03,5.722713333333333139e+04,1.034544615384615317e+05,5.750038461538461706e+04,4.725122222222221899e+04
